8252	10612	36573	0	13632	47802	47303	0	0
0	0	0	0	0	5	0	0	0
0	0	0	0	0	0	1	0	0
0	3	463	0	0	198	658	0	0
0	0	216	0	0	111	393	0	0
1	0	5	0	0	136	271	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0	0	0
49	0	0	0	0	0	0	0	0
102	0	0	0	0	0	0	0	0
87	0	0	0	0	0	0	0	0
63	0	0	0	0	0	0	0	0
5	0	9	0	0	0	0	0	0
8	0	47	0	0	0	0	0	0
5	0	232	0	0	0	0	0	0
1	0	436	0	0	0	0	0	0
0	1	452	0	0	0	0	0	0
0	0	292	0	0	0	0	0	0
10	0	184	0	0	0	0	0	0
56	0	130	0	0	0	0	0	0
310	29	91	0	0	0	0	0	0
419	83	61	0	0	0	0	0	0
482	66	16	0	0	0	0	0	0
637	20	63	0	0	0	0	0	0
765	7	129	0	0	0	0	0	0
1055	23	184	0	0	0	0	0	0
1215	21	83	0	0	0	0	0	0
1303	15	106	0	0	0	0	0	0
1418	9	101	0	0	0	0	0	0
1453	79	142	0	0	0	0	0	0
1374	38	208	0	0	0	0	0	0
1159	25	1272	0	0	0	0	0	0
1020	129	2753	0	0	0	0	0	0
879	284	3390	0	0	0	0	0	0
756	400	3662	0	0	0	0	0	0
594	537	3728	0	0	0	7	0	0
450	664	3736	0	0	0	0	0	0
233	706	3592	0	0	0	0	0	0
108	855	3438	0	0	0	0	0	0
34	726	2895	0	0	0	0	0	0
13	483	2131	0	0	0	0	0	0
6	401	2187	0	0	0	0	0	0
3	254	1760	0	0	0	0	0	0
14	52	1459	0	0	0	0	0	0
32	209	1363	0	0	0	0	0	0
76	350	1165	0	0	0	0	0	0
138	62	401	0	0	0	0	0	0
275	0	265	0	0	0	0	0	0
464	28	956	0	0	0	0	0	0
500	92	1007	0	0	0	0	0	0
545	0	388	0	0	0	0	0	0
474	0	4	0	0	0	0	0	0
372	0	1	0	0	0	0	0	0
349	0	77	0	0	0	0	0	0
425	0	132	0	0	0	11	0	0
471	1	84	0	0	0	0	0	0
597	11	102	0	0	0	0	0	0
704	35	133	0	0	0	0	0	0
814	17	144	0	0	0	0	0	0
855	4	306	0	0	0	0	0	0
968	27	476	0	0	0	0	0	0
1262	95	690	0	0	0	0	0	0
1557	183	503	0	0	0	0	0	0
1577	59	198	0	0	0	0	0	0
1308	0	318	0	0	0	0	0	0
938	159	1616	0	0	0	21	0	0
705	308	2051	0	0	0	6	0	0
527	31	672	0	0	0	8	0	0
451	76	669	0	0	298	0	0	0
336	7	669	0	646	1735	0	0	0
276	13	163	0	1872	3180	0	0	0
161	0	24	0	3414	4592	0	0	0
2	5	50	0	4762	6124	14	0	0
5	1	50	0	5597	7245	55	0	0
3	3	120	0	5303	9014	38	0	0
