43648	31821	14296	0	25657	67824	55615	0	0
0	217	6759	0	0	6464	617	0	0
5	2240	8145	0	0	1025	1344	0	0
93	4148	4965	0	0	35	1870	0	0
31	3903	2097	0	0	0	1831	0	0
35	2491	349	0	221	121	1313	0	0
409	3868	1112	0	259	2025	1612	0	0
351	4124	720	0	0	5975	1921	0	0
688	2976	706	0	4	12135	1943	0	0
800	2145	626	0	696	14229	1412	0	0
2655	1805	853	0	1960	13425	942	0	0
5978	2325	624	0	2764	11072	1830	0	0
7493	2557	1035	0	2683	8777	2832	0	0
7015	2789	1078	0	3263	9863	4427	0	0
7869	3405	242	0	4628	9935	6234	0	0
8873	4671	590	0	5502	11910	7779	0	0
8709	6413	595	0	6017	12948	7847	0	0
8931	7533	991	0	5988	12603	7007	0	0
9789	7760	1257	0	4590	11892	5926	0	0
9982	5827	812	0	3141	8789	5202	0	0
9113	4308	482	0	2910	4875	5150	0	0
8551	5848	663	0	2470	5371	5653	0	0
8162	6166	510	0	2318	8437	5408	0	0
7896	5757	282	0	1437	11899	6050	0	0
7206	5386	1306	0	1597	11204	5892	0	0
4634	4523	2197	0	1385	8938	5042	0	0
3437	3179	2700	0	927	7398	4289	0	0
4494	2451	2687	0	190	6294	3328	0	0
5411	2093	1789	0	861	5801	2714	0	0
5564	1595	1203	0	1473	6579	2418	0	0
6177	955	1153	0	1578	6734	2280	0	0
6951	474	1235	0	1627	4718	2044	0	0
8053	571	1859	0	1628	4091	1871	0	0
8742	580	2452	0	1486	6037	1701	0	0
9591	890	1926	0	1782	7936	1686	0	0
8771	770	715	0	1823	9891	1382	0	0
7525	957	344	0	1744	10778	1303	0	0
7068	1235	312	0	1924	10250	1845	0	0
6578	2946	40	0	1811	8151	3261	0	0
6784	3458	14	0	1586	6955	1925	0	0
7007	4424	0	0	1115	6196	1893	0	0
7043	5206	0	0	1090	5318	1555	0	0
7312	4757	2	0	975	4554	1643	0	0
8098	4645	464	0	1187	4026	1096	0	0
8736	3963	1289	0	1341	4201	534	0	0
9012	2749	828	0	1490	3957	676	0	0
9103	1918	66	0	1928	3492	296	0	0
9153	1896	13	0	2098	3881	267	0	0
9877	1945	0	0	1728	3703	347	0	0
10895	1984	0	0	1369	2806	456	0	0
10797	2042	0	0	1389	2374	422	0	0
10673	2806	0	0	1691	1787	555	0	0
11766	2822	0	0	1668	2400	619	0	0
11331	3337	0	0	1591	2432	706	0	0
7797	2945	0	0	1680	2740	848	0	0
7332	3343	0	0	1589	3313	1036	0	0
8683	3357	0	0	1125	3471	1433	0	0
8822	4049	181	0	825	3596	1676	0	0
8954	4648	624	0	681	2817	1623	0	0
9770	3930	967	0	590	3253	1546	0	0
10575	3478	1336	0	406	3133	1581	0	0
11031	3088	1366	0	205	3617	1598	0	0
11072	2804	1415	0	179	3557	1680	0	0
11510	2487	1539	0	253	3737	1896	0	0
11320	2359	1793	0	367	3979	2001	0	0
12082	2438	1696	0	1782	4283	2091	0	0
12334	2935	1582	0	2841	3738	2283	0	0
12638	2605	1607	0	3644	4163	2397	0	0
12035	2662	1727	0	5584	4765	2409	0	0
11964	2476	1675	0	6991	4535	2263	0	0
11935	2336	1564	0	7905	4311	2279	0	0
12140	2142	1452	0	8517	4265	2051	0	0
11911	1819	1236	0	8597	4412	2014	0	0
11271	1593	951	0	8327	3562	2094	0	0
10044	1278	640	0	7648	1473	1997	0	0
10030	1211	720	0	6966	1106	1971	0	0
10211	646	961	0	6447	758	1698	0	0
10069	569	1828	0	5985	482	1347	0	0
9729	515	2666	0	5652	293	1209	0	0
9403	708	2430	0	5147	983	1150	0	0
8224	411	1611	0	4481	1245	996	0	0
6989	445	428	0	4000	1900	986	0	0
5892	597	17	0	3126	1903	873	0	0
5498	744	59	0	2472	1494	916	0	0
4676	597	4	0	2829	1304	915	0	0
4095	540	63	0	3243	1138	871	0	0
4168	407	2	0	3260	870	761	0	0
4311	290	0	0	3203	1543	726	0	0
4773	151	86	0	2681	922	428	0	0
4957	107	233	0	1365	752	338	0	0
4818	80	488	0	758	604	114	0	0
4836	142	802	0	1929	468	46	0	0
4750	441	1114	0	2491	368	267	0	0
4337	855	2036	0	2704	559	876	0	0
3577	1492	2888	0	2668	570	1438	0	0
2142	1935	3939	0	2942	541	1885	0	0
2285	2543	4896	0	3086	853	2216	0	0
3063	3445	5864	0	3151	1296	2541	0	0
3439	4001	6144	0	3525	1559	2731	0	0
3861	5031	4985	0	3371	1789	3020	0	0
4170	6653	2923	0	3264	1958	3145	0	0
4134	6655	1171	0	3103	2183	3134	0	0
3574	6383	260	0	3441	2608	3200	0	0
3538	5197	70	0	4358	2580	3053	0	0
3611	4108	5	0	4719	2534	2955	0	0
3685	3035	22	0	4743	2446	2731	0	0
4207	2381	2	0	4838	2892	2552	0	0
5018	1988	0	0	4674	3250	2261	0	0
6235	1606	0	0	4548	3368	2082	0	0
7179	942	0	0	3801	3296	1791	0	0
7289	693	0	0	3523	3420	1437	0	0
6305	690	0	0	3667	3328	1093	0	0
6429	621	0	0	3531	3436	762	0	0
6682	624	0	0	4362	2879	546	0	0
7136	781	0	0	4610	2988	248	0	0
7413	866	0	0	5083	2983	156	0	0
7647	818	0	0	5430	3682	57	0	0
8032	900	0	0	6255	4610	64	0	0
8061	831	0	0	7150	5143	48	0	0
6831	751	0	0	7267	5450	96	0	0
