3732	2110	6969	0	110	771	2365	0	0
0	0	0	0	0	0	0	0	0
5543	2951	10125	0	0	144	462	0	0
0	0	0	0	0	0	0	0	0
5803	4488	13207	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
7002	6551	14413	0	98	73	121	0	0
7120	7653	18510	0	263	134	427	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
11940	16896	28583	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
5369	9840	17290	0	36	233	811	0	0
0	0	0	0	0	0	0	0	0
6075	11907	13310	0	0	151	468	0	0
0	0	0	0	0	0	0	0	0
5230	6497	8787	0	0	100	190	0	0
4823	3931	6774	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0
4058	1695	4796	0	48	37	1	0	0
0	0	0	0	0	0	0	0	0
2995	1229	3751	0	52	48	7	0	0
0	0	0	0	0	0	0	0	0
2659	3727	4943	0	987	3718	6501	0	0
1951	6902	13703	0	849	9371	12976	0	0
0	0	0	0	0	0	0	0	0
2815	8750	21685	0	861	11531	14858	0	0
0	0	0	0	0	0	0	0	0
3376	9525	23907	0	2837	10425	14716	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
4438	14910	29325	0	7905	8750	15926	0	0
0	0	0	0	0	0	0	0	0
1864	6440	14184	0	4254	4900	10179	0	0
0	0	0	0	0	0	0	0	0
1535	3863	7692	0	3760	3107	7798	0	0
0	0	0	0	0	0	0	0	0
1139	3480	6433	0	1137	2257	5758	0	0
0	0	0	0	0	0	0	0	0
2584	6362	13740	0	3082	4475	10330	0	0
1540	5218	5978	0	2484	3615	6665	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
1430	5613	9231	0	2623	4684	8813	0	0
1400	5967	8479	0	2320	4826	8469	0	0
0	0	0	0	0	0	0	0	0
1759	5773	8178	0	1142	5463	9020	0	0
0	0	0	0	0	0	0	0	0
747	3938	2659	0	1573	2708	3867	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
727	723	946	0	234	259	1018	0	0
492	381	500	0	568	218	165	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
572	1683	1909	0	3434	2225	4034	0	0
0	0	0	0	0	0	0	0	0
742	3524	2764	0	4671	3092	5554	0	0
94	135	119	0	636	272	218	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
182	1705	1408	0	959	1747	3542	0	0
118	2599	2428	0	5543	3776	4623	0	0
0	0	0	0	0	0	0	0	0
1743	7689	12996	0	7680	9875	11988	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
956	5310	2713	0	2639	4304	4824	0	0
0	0	0	0	0	0	0	0	0
887	4250	3088	0	4632	3947	5738	0	0
0	0	0	0	0	0	0	0	0
187	1409	1031	0	2910	1830	3029	0	0
0	0	0	0	0	0	0	0	0
170	1618	1526	0	3496	2724	4483	0	0
55	1961	977	0	2537	1835	2856	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
460	1951	1515	0	2192	2683	4677	0	0
319	2077	1392	0	4656	2441	3552	0	0
0	0	0	0	0	0	0	0	0
138	2696	2487	0	6087	3838	5773	0	0
0	0	0	0	0	0	0	0	0
526	4555	3207	0	4148	4050	5763	0	0
0	0	0	0	0	0	0	0	0
840	4496	3953	0	3998	5004	6814	0	0
0	0	0	0	0	4	0	0	0
2335	8671	17289	0	6747	12769	14347	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
1759	8242	13453	0	5888	12874	14049	0	0
0	0	0	0	0	0	0	0	0
1132	6743	7518	0	3706	9024	11016	0	0
639	4383	2898	0	2670	5418	6755	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
1108	7093	7588	0	4541	9896	11487	0	0
725	4921	2066	0	3499	4949	5472	0	0
0	0	0	0	0	0	0	0	0
997	6141	4709	0	3850	8655	9272	0	0
0	0	0	0	0	0	0	0	0
370	3127	1352	0	4094	4359	4994	0	0
0	0	0	0	0	0	0	0	0
559	3550	1450	0	5395	4954	4810	0	0
0	0	0	0	0	0	0	0	0
1118	6220	5228	0	2973	9931	9984	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
1188	6537	5993	0	3594	10408	10382	0	0
585	3907	1408	0	3616	5652	4705	0	0
0	0	0	0	0	0	0	0	0
886	4986	3750	0	5228	8206	8003	0	0
0	0	0	0	0	0	0	0	0
0	1183	38	0	2207	399	1	0	0
0	0	0	0	0	0	0	0	0
1482	7505	7520	0	5247	12792	10816	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
1625	7149	5428	0	4340	12472	9196	0	0
849	4303	1537	0	3847	6523	4335	0	0
0	0	0	0	0	0	0	0	0
1666	7386	5400	0	4048	12591	8455	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
1652	7001	4525	0	3263	12952	8441	0	0
768	4125	1110	0	2570	7406	4100	0	0
0	0	0	0	0	0	0	0	0
2315	8459	6732	0	4427	16209	11053	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
1426	7423	5425	0	1960	15203	10290	0	0
553	4363	1988	0	1510	10041	6075	0	0
0	0	0	0	0	0	0	0	0
2275	8283	6377	0	2361	18282	11182	0	0
0	0	0	0	0	0	0	0	0
1999	7652	3675	0	2956	15151	8676	0	0
0	0	0	0	0	0	0	0	0
2742	8834	2038	0	4370	12975	6648	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
3471	9820	6686	0	4566	21317	10393	0	0
0	0	0	0	0	0	0	0	0
3391	9641	6584	0	4228	20352	10480	0	0
2519	8739	5149	0	3186	17517	9810	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
3107	10437	7325	0	4171	19510	11009	0	0
1682	8003	3693	0	2588	12835	7418	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2052	8552	3214	0	2242	10908	5442	0	0
0	0	0	0	0	0	0	0	0
1383	4656	2282	0	892	981	47	0	0
1042	3792	1695	0	2705	4230	1662	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2116	5409	2699	0	4442	7082	3473	0	0
0	0	0	0	0	0	0	0	0
2512	4628	2423	0	4135	5294	1929	0	0
1606	3443	1361	0	4014	6226	2948	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2795	5388	2814	0	4649	7897	4626	0	0
0	0	0	0	0	0	0	0	0
3157	4755	2437	0	4589	5806	2820	0	0
2312	3424	1465	0	3964	5675	2972	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2280	4769	3243	0	4650	6675	4032	0	0
182	3392	1521	0	2861	5687	3322	0	0
0	0	0	0	0	0	0	0	0
485	3539	2351	0	1121	5531	3204	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
381	4260	1423	0	3140	5942	3357	0	0
0	0	0	0	0	0	0	0	0
