10438	29597	30663	0	15727	61601	69117	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	3	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	8	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	7	0	0
0	0	0	0	0	0	26	0	0
0	0	0	0	0	0	22	0	0
0	0	0	0	476	0	3	0	0
0	0	0	0	2906	352	17	0	0
0	0	0	0	4611	1884	48	0	0
0	0	0	0	4285	2926	80	0	0
0	0	0	0	3777	3935	61	0	0
0	0	0	0	4240	4682	51	0	0
0	0	0	0	4330	5615	144	0	0
31	0	0	0	3128	5857	92	0	0
173	0	0	0	2142	5421	341	0	0
2	5	0	0	2250	4167	415	0	0
6	0	0	0	2171	3789	421	0	0
82	3	0	0	2329	5034	462	0	0
128	0	0	0	1581	5416	350	0	0
160	10	0	0	634	5390	69	0	0
155	39	0	0	857	5184	86	0	0
234	31	0	0	1292	7914	2117	0	0
326	56	0	0	2023	11620	4001	0	0
583	46	0	0	2943	13131	4072	0	0
785	90	0	0	3201	13577	4268	0	0
743	123	0	0	3310	13144	3885	0	0
602	159	0	0	4193	12740	2997	0	0
571	131	0	0	6064	13786	3122	0	0
782	133	0	0	8585	15479	3146	0	0
768	125	0	0	10710	17309	3792	0	0
507	124	0	0	13329	19254	5772	0	0
190	79	0	0	15742	20306	6743	0	0
148	24	0	0	18031	23455	5995	0	0
248	3	0	0	19661	27314	6840	0	0
171	18	0	0	21448	27979	9317	0	0
209	12	0	0	23036	28107	11099	0	0
125	0	0	0	23898	29430	11629	0	0
0	0	0	0	22618	25934	10894	0	0
1	0	0	0	19408	19214	8038	0	0
48	12	0	0	15423	13226	4404	0	0
26	0	0	0	9103	15776	9108	0	0
5	1	0	0	4961	19268	7884	0	0
203	0	0	0	5259	17315	7060	0	0
366	56	0	0	7654	16152	6905	0	0
331	95	0	0	9011	12238	6265	0	0
190	28	0	0	10025	11318	7617	0	0
14	0	0	0	11025	15499	8429	0	0
4	0	0	0	11661	13910	9426	0	0
14	4	0	0	11929	15215	9063	0	0
10	14	0	0	12237	15929	8810	0	0
0	7	0	0	12314	16624	8683	0	0
2	0	0	0	13263	16655	8133	0	0
14	0	0	0	13660	17092	7828	0	0
5	0	0	0	14551	18049	7455	0	0
41	0	0	0	15618	18324	6599	0	0
423	0	0	0	16516	19516	5002	0	0
875	53	0	0	16647	19947	4566	0	0
1244	150	1	0	17699	22028	3628	0	0
1693	182	15	0	19546	22681	3626	0	0
1907	125	0	0	21560	23160	5880	0	0
2173	196	0	0	22781	22284	6538	0	0
2378	64	0	0	22796	23884	5749	0	0
2340	108	4	0	23078	25634	5310	0	0
2176	57	23	0	23480	26179	4552	0	0
1900	204	22	0	22344	27018	4736	0	0
1343	101	21	0	20922	28221	6422	0	0
883	330	0	0	20097	30325	7496	0	0
464	217	0	0	19135	31419	7884	0	0
161	174	0	0	17648	30804	6058	0	0
0	25	0	0	16567	30715	5863	0	0
0	138	0	0	15359	30622	5881	0	0
0	159	0	0	13802	30611	5234	0	0
0	422	0	0	11997	31485	5999	0	0
