"frame","head_patient","torso_patient","legs_patient","head_therapist","torso_therapist","legs_therapist"
434,0,0,0,161,3832,127
435,0,0,0,156,3921,127
436,0,0,0,55,1582,6
437,0,0,0,151,250,0
438,0,0,0,322,330,0
439,0,0,0,382,174,0
440,0,0,0,309,263,0
441,0,0,0,342,99,0
442,0,0,0,208,140,1
443,0,0,0,123,219,0
444,0,0,0,49,105,0
445,0,0,0,28,285,0
446,0,0,0,0,1082,0
447,0,0,0,59,1386,0
448,0,0,0,176,828,0
449,0,0,0,579,766,0
450,0,0,0,1040,609,0
451,0,0,0,1622,816,0
452,0,0,0,2081,1421,0
453,0,0,0,2505,1005,0
454,0,0,0,2749,1168,0
455,0,0,0,2723,1405,0
456,0,0,0,2584,1514,0
457,0,0,0,2404,1566,0
458,0,0,0,2321,2177,5
459,0,0,0,2108,2434,2
460,0,0,0,2173,2437,20
461,0,0,0,1843,2825,91
462,0,0,0,1801,3258,207
463,0,0,0,1784,3941,5
464,0,0,0,1657,3477,112
465,0,0,0,1850,2254,0
466,0,0,0,1802,2400,0
467,0,0,0,1582,2223,0
468,0,0,0,1422,1484,3
469,0,0,0,1315,1217,5
470,0,0,0,1207,2108,35
471,0,0,0,754,2340,22
472,0,0,0,264,1921,0
473,0,0,0,134,1161,0
474,0,0,0,138,856,0
475,0,0,0,415,1703,0
476,0,0,0,914,1362,0
477,0,0,0,1466,1708,0
478,0,0,0,1679,1086,25
479,0,0,0,1992,2234,214
480,0,0,0,2355,1993,147
481,0,0,0,2416,2725,24
482,0,0,0,2400,2838,0
483,0,0,0,2387,2121,84
484,0,0,0,2504,2105,85
485,0,0,0,2356,2856,0
486,0,0,0,2721,1222,0
487,0,0,0,2633,1209,4
488,0,0,0,2757,1429,0
489,0,0,0,2655,2343,22
490,0,0,0,2593,3094,0
491,0,0,0,2324,4011,0
492,0,0,0,2046,2499,0
493,0,0,0,1680,1282,1
494,0,0,0,1353,1255,1
495,0,0,0,1349,796,0
496,0,0,0,1046,560,9
497,0,0,0,753,342,0
498,0,0,0,466,161,4
499,0,0,0,285,632,0
500,0,0,0,91,1186,23
501,0,0,0,19,2061,5
502,0,0,0,13,1608,29
503,0,0,0,0,400,0
504,0,0,0,11,165,0
505,0,0,0,147,237,0
506,0,0,0,190,830,0
507,0,0,0,236,1962,16
508,0,0,0,240,2025,2
509,0,0,0,102,2040,0
510,0,0,0,17,2017,0
511,0,0,0,19,1731,1
512,0,0,0,21,795,4
513,0,0,0,1,947,0
514,0,0,0,0,1497,3
515,0,0,0,0,1881,0
516,0,0,0,0,2049,0
517,0,0,0,8,2044,0
518,0,0,0,4,1151,0
519,0,0,0,3,858,0
520,0,0,0,20,347,0
521,0,0,0,43,334,0
522,0,0,0,11,344,0
523,0,0,0,15,422,0
524,0,0,0,18,583,0
525,0,0,0,54,988,0
526,0,0,0,17,1557,2
527,0,0,0,36,1913,0
528,0,0,0,9,1074,0
529,0,0,0,32,432,0
530,0,0,0,58,1286,0
531,0,0,0,8,2367,1
532,0,0,0,17,2751,7
533,0,0,0,19,1788,7
534,0,0,0,50,987,0
535,0,0,0,52,1275,0
536,0,0,0,117,2263,0
537,0,0,0,55,3237,0
538,0,0,0,7,3903,0
539,0,0,0,73,4334,8
540,0,0,0,0,3199,9
541,0,0,0,5,2417,1
542,0,0,0,111,2114,0
543,0,0,0,276,1404,0
544,0,0,0,397,1056,0
545,0,0,0,525,1737,0
546,0,0,0,557,1746,0
547,0,0,0,486,1540,0
548,0,0,0,602,1068,0
549,0,0,0,528,857,0
550,0,0,0,666,914,0
551,0,0,0,698,1078,0
552,0,0,0,630,1379,0
553,0,0,0,437,1942,0
554,0,0,0,302,4001,14
555,0,0,0,255,5027,39
556,0,0,0,172,4134,27
557,0,0,0,109,2711,0
558,0,0,0,212,395,0
559,0,0,0,127,1059,5
560,0,0,0,223,949,0
561,0,0,0,85,620,9
562,0,0,0,94,655,0
563,0,0,0,99,324,0
564,0,0,0,82,82,0
565,0,0,0,77,4,0
566,0,0,0,18,32,0
567,0,0,0,0,56,0
568,0,0,0,0,26,0
569,0,0,0,8,6,0
570,0,0,0,0,29,0
571,0,0,0,0,16,4
572,4,0,0,0,0,0
573,0,0,0,0,1,0
574,0,0,0,0,0,0
575,0,0,0,6,0,0
576,0,0,0,0,0,0
577,0,0,0,0,0,0
578,0,0,0,7,0,0
579,0,0,0,0,0,0
580,0,0,0,0,0,0
581,0,0,0,10,0,0
582,0,0,0,0,0,0
583,0,0,0,0,0,0
584,0,0,0,0,0,0
585,0,0,0,3,0,0
586,0,0,0,0,7,0
587,0,0,0,0,0,0
588,0,0,0,0,0,0
589,0,0,0,0,0,0
590,0,0,0,0,0,0
591,0,0,0,0,0,0
592,0,0,0,0,4,0
593,0,0,0,30,272,0
594,0,0,0,85,1759,0
595,0,0,0,22,3187,0
596,0,0,0,67,3664,0
597,0,0,0,304,3849,0
598,0,0,0,351,3005,0
599,0,0,0,178,2126,0
600,0,0,0,291,1448,0
601,0,0,0,431,669,0
602,0,0,0,288,2210,0
603,0,0,0,151,2558,2
604,0,0,0,166,1804,6
605,0,0,0,228,3604,0
606,0,0,0,153,4407,0
607,0,0,0,69,5064,3
608,0,0,0,59,4409,48
609,0,0,0,120,3275,29
610,0,0,0,133,4057,16
611,0,0,0,223,3258,0
612,0,0,0,192,2733,10
613,0,0,0,148,2332,0
614,0,0,0,92,2230,7
615,0,0,0,1,872,0
616,0,0,0,1,663,0
617,0,0,0,19,500,0
618,0,0,0,17,1163,0
619,0,0,0,13,2286,0
620,0,0,0,12,3260,2
621,0,0,0,0,3210,0
622,0,0,0,9,3413,6
623,0,0,0,0,1974,0
624,0,0,0,0,594,59
625,0,0,0,0,1,0
626,0,0,0,2,66,0
627,0,0,0,7,588,0
628,0,0,0,2,485,0
629,0,0,0,48,273,0
630,0,0,0,107,245,2
631,0,0,0,280,369,0
632,0,0,0,327,368,0
633,0,0,0,443,368,0
634,0,0,0,383,508,0
635,0,0,0,401,356,0
636,0,0,0,400,412,0
637,0,0,0,441,312,0
638,0,0,0,414,492,0
639,0,0,0,487,300,0
640,0,0,0,519,285,0
641,0,0,0,543,214,0
642,0,0,0,552,174,0
643,0,0,0,558,90,0
644,0,0,0,516,93,0
645,0,0,0,261,127,0
646,0,0,0,90,84,0
647,0,0,0,3,11,0
648,0,0,0,8,0,0
649,0,0,0,0,10,0
650,0,0,0,3,7,0
651,0,0,0,4,23,0
652,0,0,0,53,71,0
653,0,0,0,88,146,0
654,0,0,0,121,8,0
655,0,0,0,209,13,0
656,0,0,0,174,6,0
657,0,0,0,169,3,0
658,0,0,0,166,8,0
659,0,0,0,140,8,0
660,0,0,0,153,0,0
661,0,0,0,220,7,0
662,0,0,0,108,0,0
663,0,0,0,7,0,0
664,0,0,0,12,5,0
665,0,0,0,0,8,0
666,0,0,0,0,0,0
667,0,0,0,9,11,0
668,0,0,0,0,21,0
669,0,0,0,5,43,0
670,0,0,0,0,31,0
671,0,0,0,0,25,0
672,0,0,0,0,0,0
673,0,0,0,24,0,0
674,0,0,0,91,0,0
675,0,0,0,246,5,0
676,0,0,0,250,38,0
677,0,0,0,153,110,0
678,0,0,0,59,32,0
679,0,0,0,36,26,0
680,0,0,0,22,259,0
681,0,0,0,34,1217,0
682,0,0,0,83,1883,0
683,0,0,0,134,2190,0
684,0,0,0,39,1956,0
685,0,0,0,19,1827,0
686,0,0,0,39,1701,0
687,0,0,0,0,1677,0
688,0,0,0,2,1778,0
689,0,0,0,53,1906,22
690,0,0,0,139,2829,0
691,0,0,0,345,4380,96
692,0,0,0,581,5364,540
693,0,0,0,631,7574,931
694,0,0,0,545,9555,1164
695,0,0,0,411,11284,947
696,0,0,0,226,11687,621
697,0,0,0,40,13562,394
698,0,0,0,182,14485,335
699,0,0,0,116,14468,199
700,0,0,0,54,13760,47
701,0,0,0,219,12565,0
702,0,0,0,428,13074,0
703,0,0,0,813,15423,4
704,0,0,0,995,15965,65
705,0,0,0,1341,15486,165
706,0,0,0,1711,14941,212
707,0,0,0,2187,14480,153
708,0,0,0,2374,13651,134
709,0,0,0,2100,12821,80
710,0,0,0,1611,12140,124
711,0,0,0,1064,11262,413
712,0,0,0,624,8748,328
713,0,0,0,371,9180,35
714,0,0,0,543,9299,135
715,0,0,0,788,8786,42
716,0,0,0,569,5918,9
717,0,0,0,648,4536,0
718,0,0,0,1465,1568,23
719,0,0,0,1986,1715,2
720,0,0,0,2247,504,3
721,0,0,0,2336,1246,3
722,0,0,0,2063,912,17
723,0,0,0,1735,1374,0
724,0,0,0,1453,957,0
725,0,0,0,1203,1143,0
726,0,0,0,861,331,0
727,0,0,0,540,359,0
728,0,0,0,141,125,0
729,0,0,0,0,382,0
730,0,0,0,0,989,0
731,0,0,0,21,1735,0
732,0,0,0,103,2031,3
733,0,0,0,195,1459,0
734,0,0,0,366,1458,0
735,0,0,0,394,1491,0
736,0,0,0,647,1654,1
737,0,0,0,490,1259,0
738,0,0,0,413,1027,0
739,0,0,0,239,557,0
740,0,0,0,153,345,0
741,0,0,0,67,213,0
742,0,0,0,38,219,1
743,0,0,0,0,242,0
744,0,0,0,39,166,2
745,0,0,0,61,124,0
746,0,0,0,35,204,0
747,0,0,0,59,16,0
748,0,0,0,0,9,0
749,0,0,0,10,21,0
750,0,0,0,9,407,0
751,0,0,0,47,742,0
752,0,0,0,45,659,0
753,0,0,0,24,647,0
754,0,0,0,3,534,0
755,0,0,0,52,392,0
756,0,0,0,26,252,0
757,0,0,0,55,146,0
758,0,0,0,97,603,0
759,0,0,0,44,756,0
760,0,0,0,49,1370,0
761,0,0,0,22,1974,0
762,0,0,0,6,1634,0
763,0,0,0,31,1898,0
764,0,0,0,39,1362,0
765,0,0,0,44,877,0
766,0,0,0,40,1407,2
767,0,0,0,56,2202,0
768,0,0,0,26,1926,0
769,0,0,0,91,1095,0
770,0,0,0,48,1820,0
771,0,0,0,28,2070,0
772,0,0,0,12,1502,0
773,0,0,0,81,932,0
774,0,0,0,253,189,0
775,0,0,0,319,158,0
776,0,0,0,411,252,0
777,0,0,0,492,297,0
778,0,0,0,656,231,0
779,0,0,0,584,463,0
780,0,0,0,574,439,0
781,0,0,0,503,556,0
782,0,0,0,306,774,0
783,0,0,0,108,401,0
784,0,0,0,8,541,0
785,0,0,0,7,577,0
786,0,0,0,12,508,0
787,0,0,0,66,736,0
788,0,0,0,144,614,0
789,0,0,0,266,226,0
790,0,0,0,230,345,0
791,0,0,0,313,627,0
792,0,0,0,192,411,0
793,0,0,0,0,374,0
794,0,0,0,50,315,0
795,0,0,0,246,112,0
796,0,0,0,157,94,0
797,0,0,0,83,4,0
798,0,0,0,61,20,0
799,0,0,0,207,111,0
800,0,0,0,774,234,0
801,0,0,0,1352,113,0
802,0,0,0,1673,217,0
803,0,0,0,2049,265,0
804,0,0,0,2360,153,0
805,0,0,0,2721,298,0
806,0,0,0,2794,1068,0
807,0,0,0,2716,1738,0
808,0,0,0,2396,2728,0
809,0,0,0,1842,3635,0
810,0,0,0,1299,3292,0
811,0,0,0,805,1890,0
812,0,0,0,399,686,0
813,0,0,0,70,396,0
814,0,0,0,60,706,0
815,0,0,0,448,1195,1
816,0,0,0,778,804,0
817,0,0,0,884,1062,0
818,0,0,0,923,825,0
819,0,0,0,894,500,0
820,0,0,0,803,585,0
821,0,0,0,529,381,0
822,0,0,0,174,111,0
823,0,0,0,0,0,0
824,0,0,0,4,0,0
825,0,0,0,9,0,0
826,0,0,0,49,109,0
827,0,0,0,52,125,0
828,0,0,0,22,33,0
829,0,0,0,0,0,0
830,8,0,0,3,0,0
831,0,0,0,0,0,0
832,7,0,0,5,53,0
833,0,0,0,27,41,0
834,0,0,0,6,69,0
835,0,0,0,11,28,0
836,0,0,0,0,6,0
837,0,0,0,0,0,0
838,0,0,0,10,0,0
839,0,0,0,8,0,0
840,0,0,0,31,0,0
841,0,0,0,112,1,0
842,0,0,0,64,2,0
843,0,0,0,173,24,3
844,0,0,0,415,110,0
845,0,0,0,587,201,0
846,0,0,0,712,74,0
847,0,0,0,931,9,0
848,0,0,0,893,38,47
849,0,0,0,975,70,33
850,0,0,0,1056,14,0
851,0,0,0,1111,14,0
852,0,0,0,1101,26,0
853,0,0,0,1088,342,0
854,0,0,0,813,885,0
855,0,0,0,643,1051,0
856,0,0,0,531,490,0
857,0,0,0,228,246,0
858,0,0,0,142,91,0
859,0,0,0,155,122,0
860,0,0,0,68,97,0
861,0,0,0,55,90,0
862,0,0,0,64,138,0
863,0,0,0,3,510,0
864,0,0,0,0,606,0
865,0,0,0,1,347,0
866,0,0,0,55,222,0
867,0,0,0,55,142,0
868,0,0,0,52,111,0
869,0,0,0,54,191,0
870,0,0,0,24,79,0
871,0,0,0,10,29,0
872,0,0,0,0,4,0
873,0,0,0,0,0,0
874,0,0,0,19,0,0
875,0,0,0,27,0,0
876,0,0,0,38,2,0
877,0,0,0,39,21,0
878,0,0,0,13,119,0
879,0,0,0,14,133,0
880,0,0,0,0,50,0
881,0,0,0,29,34,0
882,0,0,0,22,20,0
883,0,0,0,0,0,0
884,0,0,0,0,16,0
885,0,0,0,0,17,0
886,0,0,0,10,74,0
887,0,0,0,3,120,0
888,0,0,0,61,118,0
889,0,0,0,0,118,0
890,0,0,0,61,192,0
891,0,0,0,22,281,0
892,0,0,0,0,299,0
893,0,0,0,0,263,0
894,0,0,0,0,65,0
895,0,0,0,0,8,0
896,0,0,0,0,39,0
897,0,0,0,0,159,0
898,0,0,0,3,305,0
899,0,0,0,0,279,0
900,0,0,0,0,61,0
901,0,0,0,0,28,0
902,0,0,0,7,8,0
903,0,0,0,13,2,0
904,0,0,0,57,0,0
905,0,0,0,48,0,0
906,0,0,0,18,0,0
907,0,0,0,27,19,0
908,0,0,0,0,7,0
909,0,0,0,15,99,0
910,0,0,0,4,0,0
911,0,0,0,17,14,0
912,0,0,0,24,0,4
913,0,0,0,236,21,0
914,0,0,0,501,68,0
915,0,0,0,578,14,0
916,0,0,0,432,2,0
917,0,0,0,265,79,0
918,0,0,0,188,43,0
919,0,0,0,99,15,0
920,0,0,0,189,126,0
921,0,0,0,63,17,0
922,0,0,0,38,0,0
923,0,0,0,0,96,0
924,0,0,0,0,0,0
925,0,0,0,5,118,0
926,0,0,0,0,0,0
927,0,0,0,0,0,0
928,0,0,0,20,156,2
929,0,0,0,20,3,0
930,0,0,0,95,328,0
931,0,0,0,78,159,0
932,0,0,0,116,513,0
933,0,0,0,66,154,0
934,0,0,0,180,371,0
935,0,0,0,219,299,0
936,0,0,0,275,94,0
937,0,0,0,253,109,0
938,0,0,0,381,169,0
939,0,0,0,304,128,0
940,0,0,0,302,251,0
941,0,0,0,265,246,0
942,0,0,0,414,163,0
943,0,0,0,407,143,0
944,0,0,0,387,104,0
945,0,0,0,372,49,0
946,0,0,0,233,41,0
947,0,0,0,116,2,0
948,0,0,0,17,11,0
949,0,0,0,20,0,0
950,0,0,0,18,0,0
951,0,0,0,56,0,0
952,0,0,0,64,18,0
953,0,0,0,95,129,0
954,0,0,0,150,104,0
955,0,0,0,474,261,0
956,0,0,0,248,962,0
957,0,0,0,249,1673,0
958,0,0,0,501,2191,0
959,0,0,0,755,2531,0
960,0,0,0,935,2836,0
961,0,0,0,1240,2583,0
962,0,0,0,1330,2020,0
963,0,0,0,1237,1234,0
964,0,0,0,1153,590,0
965,0,0,0,958,875,0
966,0,0,0,837,684,0
967,0,0,0,751,881,0
968,0,0,0,581,861,0
969,0,0,0,635,758,0
970,0,0,0,482,1234,0
971,0,0,0,484,2023,0
972,0,0,0,339,1660,0
973,0,0,0,487,1059,0
974,0,0,0,418,1104,0
975,0,0,0,181,923,0
976,0,0,0,19,800,0
977,6,0,0,53,786,0
978,0,0,0,139,572,0
979,0,0,0,39,422,0
980,0,0,0,4,118,0
981,0,0,0,11,11,0
982,0,0,0,0,2,0
983,0,0,0,2,2,0
984,0,0,0,0,174,0
985,0,0,0,0,167,0
986,0,5,0,0,48,0
987,0,104,0,36,31,0
988,0,172,0,65,82,0
989,0,296,0,17,198,0
990,0,748,7,10,207,0
991,0,1791,18,26,213,0
992,0,2549,26,8,49,0
993,0,3574,74,0,64,0
994,0,5076,17,0,92,0
995,9,6834,56,18,194,0
996,0,8138,360,2,283,0
997,0,9771,171,5,113,0
998,0,11481,21,0,175,0
999,0,12711,0,29,150,0
1000,0,11885,0,1,238,0
1001,11,10578,0,9,163,0
1002,103,8436,0,84,568,0
1003,605,6565,12,42,675,0
1004,1176,5623,6,2,526,0
1005,843,4544,3,16,184,0
1006,584,3534,0,152,517,0
1007,490,2161,12,47,1057,0
1008,300,1272,0,0,884,0
1009,174,563,0,43,528,0
1010,78,424,41,31,79,0
1011,41,280,7,22,136,0
1012,20,131,0,3,446,0
1013,52,161,12,80,528,0
1014,116,98,288,245,434,0
1015,135,188,413,39,185,0
1016,100,170,489,71,94,0
1017,49,167,449,134,11,0
1018,34,128,366,240,7,0
1019,21,19,271,358,17,0
1020,19,23,235,393,147,0
1021,20,10,268,387,512,0
1022,8,13,238,429,641,0
1023,0,1,45,420,478,0
1024,11,29,40,447,206,0
1025,11,139,146,528,374,0
1026,100,339,198,663,527,0
1027,268,471,237,838,926,0
1028,436,789,264,850,1422,0
1029,508,1236,188,964,905,0
1030,613,1390,64,1010,1105,0
1031,584,1407,0,789,1256,0
1032,593,997,0,756,972,0
1033,613,416,0,553,1241,0
1034,683,45,0,121,1053,0
1035,991,62,0,38,420,0
1036,1220,1060,0,41,382,0
1037,1162,2470,0,14,294,0
1038,1008,4641,0,47,266,0
1039,849,6374,0,58,357,0
1040,918,7384,0,22,563,0
1041,810,8112,0,13,370,0
1042,780,8844,0,0,365,0
1043,944,9266,8,7,447,0
1044,1020,9532,3,20,741,0
1045,568,10189,0,0,500,0
1046,2,10855,0,3,433,0
1047,0,11173,70,8,278,0
1048,0,10852,488,13,110,0
1049,4,9754,527,81,47,0
1050,24,9250,370,16,37,0
1051,164,7943,617,71,55,0
1052,211,7343,417,45,57,0
1053,215,6660,95,5,144,0
1054,139,5777,41,23,306,0
1055,41,5108,290,46,564,0
1056,27,4778,226,171,882,0
1057,0,2679,97,402,780,0
1058,0,319,28,765,619,0
1059,0,496,0,697,338,0
1060,0,462,6,351,122,0
1061,0,630,0,380,287,0
1062,0,533,0,236,389,0
1063,0,371,0,106,666,0
1064,0,139,0,64,947,0
1065,0,54,0,7,530,0
1066,0,74,0,32,532,0
1067,0,31,0,15,452,0
1068,0,140,0,0,166,0
1069,0,281,0,9,78,0
1070,0,377,0,66,60,0
1071,0,241,0,76,183,0
1072,0,150,0,18,321,0
1073,0,82,0,39,771,0
1074,0,15,0,11,648,0
1075,0,29,0,26,379,0
