"frame","head_patient","torso_patient","legs_patient","head_therapist","torso_therapist","legs_therapist"
781,0,54,0,7,28,351
782,15,38,0,9,45,291
783,0,0,0,0,0,0
784,9,29,0,15,27,424
785,0,0,27,67,24,434
786,0,0,0,0,0,0
787,28,11,11,114,8,375
788,9,57,53,45,6,127
789,0,0,0,0,0,0
790,2,36,286,6,13,119
791,4,6,903,30,25,25
792,0,0,0,0,0,0
793,3,1,1273,35,35,5
794,0,0,1402,35,3,4
795,0,0,0,0,0,0
796,4,0,1182,23,0,5
797,13,0,905,26,2,5
798,0,0,0,0,0,0
799,37,0,672,6,2,1
800,67,8,357,0,7,0
801,0,0,0,0,0,0
802,82,32,155,12,2,1
803,112,42,0,23,0,1
804,0,0,0,0,0,0
805,114,34,2,16,0,1
806,115,15,8,5,2,3
807,0,0,0,0,0,0
808,17,29,6,7,1,1
809,9,14,0,7,5,0
810,0,0,0,0,0,0
811,4,7,0,0,2,0
812,4,8,0,6,2,0
813,0,0,0,0,0,0
814,1,12,17,7,4,0
815,14,8,57,13,4,0
816,0,0,0,0,0,0
817,25,107,84,4,4,0
818,63,275,314,26,4,0
819,0,0,0,0,0,0
820,84,227,424,20,10,0
821,42,5,565,4,14,3
822,0,0,0,0,0,0
823,0,0,748,3,15,1
824,22,21,514,5,4,3
825,0,0,0,0,0,0
826,17,19,326,7,3,2
827,9,51,228,4,11,0
828,0,0,0,0,0,0
829,5,36,142,0,7,0
830,0,20,172,0,3,1
831,0,0,0,0,0,0
832,15,20,21,0,0,0
833,35,14,6,1,2,8
834,0,0,0,0,0,0
835,49,0,15,2,2,0
836,30,0,1,2,0,0
837,0,0,0,0,0,0
838,0,0,0,0,0,0
839,17,3,1,0,2,0
840,0,0,0,0,0,0
841,14,3,0,2,2,2
842,28,5,0,2,2,0
843,0,0,0,0,0,0
844,3,0,6,2,0,4
845,0,0,6,0,10,2
846,0,0,0,0,0,0
847,16,0,0,0,6,0
848,0,0,2,0,1,6
849,0,0,0,0,0,0
850,2,0,2,1,5,2
851,0,6,0,0,4,0
852,0,0,0,0,0,0
853,14,12,0,0,0,1
854,0,4,0,0,2,1
855,0,0,0,0,0,0
856,0,0,0,0,3,5
857,0,0,0,0,4,3
858,0,0,0,0,0,0
859,0,0,0,0,6,5
860,1,0,0,7,12,5
861,0,0,0,0,0,0
862,9,0,0,25,38,3
863,10,0,0,0,36,7
864,0,0,0,0,0,0
865,15,0,2,0,6,3
866,11,0,2,0,3,4
867,0,0,0,0,0,0
868,10,6,0,0,0,2
869,32,37,1,12,4,2
870,0,0,0,0,0,0
871,46,431,0,0,4,12
872,54,808,0,0,0,4
873,0,0,0,0,0,0
874,195,1090,22,2,2,7
875,242,1245,12,2,5,2
876,0,0,0,0,0,0
877,270,1286,13,0,0,1
878,195,1177,1,0,0,1
879,0,0,0,0,0,0
880,124,698,0,0,2,6
881,71,887,4,0,0,5
882,0,0,0,0,0,0
883,56,1248,18,2,0,3
884,71,1708,34,10,7,0
885,0,0,0,0,0,0
886,81,1334,36,5,0,0
887,120,553,55,0,0,5
888,0,0,0,0,0,0
889,88,353,65,0,5,4
890,160,423,21,0,1,1
891,0,0,0,0,0,0
892,299,245,21,0,1,3
893,354,456,44,0,4,3
894,0,0,0,0,0,0
895,390,472,0,0,0,0
896,361,303,0,0,1,0
897,0,0,0,0,0,0
898,249,107,1,1,6,1
899,213,21,0,3,2,1
900,0,0,0,0,0,0
901,211,58,0,0,9,1
902,136,78,0,0,8,0
903,0,0,0,0,0,0
904,122,153,0,0,8,6
905,101,128,27,1,9,0
906,0,0,0,0,0,0
907,41,111,19,0,9,1
908,60,169,0,3,15,1
909,0,0,0,0,0,0
910,66,201,0,6,2,14
911,152,255,6,0,7,8
912,0,0,0,0,0,0
913,168,109,3,0,9,0
914,154,23,0,0,3,2
915,0,0,0,0,0,0
916,119,81,0,0,0,3
917,75,118,1,0,0,1
918,0,0,0,0,0,0
919,19,30,0,0,1,0
920,0,1,8,0,2,0
921,0,0,0,0,0,0
922,0,5,8,1,4,4
923,10,2,0,4,0,5
924,0,0,0,0,0,0
925,8,0,0,0,0,0
926,9,0,0,4,0,3
927,0,0,0,0,0,0
928,3,0,0,4,9,1
929,0,2,0,4,8,9
930,0,0,0,0,0,0
931,18,1,0,0,0,8
932,15,1,0,0,0,9
933,0,0,0,0,0,0
934,0,0,0,1,1,3
935,0,6,0,1,0,6
936,0,0,0,0,0,0
937,0,4,0,0,3,0
938,1,0,0,0,9,0
939,0,0,0,0,0,0
940,1,6,0,0,14,1
941,0,0,0,4,13,1
942,0,0,0,0,0,0
943,0,0,0,0,8,0
944,0,0,0,6,0,6
945,0,0,0,0,0,0
946,0,0,0,6,0,0
947,0,0,0,0,4,0
948,0,0,0,0,0,0
949,5,2,0,0,0,0
950,0,4,0,4,4,0
951,0,0,0,0,0,0
952,0,0,0,4,4,8
953,0,1,0,0,4,1
954,0,0,0,0,0,0
955,0,0,0,0,4,1
956,1,0,0,3,0,3
957,0,0,0,0,0,0
958,2,1,0,2,2,3
959,0,4,0,0,0,0
960,0,0,0,0,0,0
961,0,4,0,0,0,0
962,2,15,0,0,0,1
963,0,0,0,0,0,0
964,2,10,0,0,1,0
965,2,7,0,0,5,0
966,0,0,0,0,0,0
967,12,6,0,0,7,6
