"frame","head_patient","torso_patient","legs_patient","head_therapist","torso_therapist","legs_therapist"
506,874,0,0,20,28,0
507,779,0,0,0,0,0
508,769,0,0,0,0,0
509,880,0,0,0,0,0
510,869,0,0,0,0,0
511,651,0,0,45,13,2
512,263,0,0,17,0,0
513,70,0,0,0,0,0
514,39,0,0,0,1,0
515,2,0,0,0,6,0
516,196,0,0,22,4,0
517,1009,0,0,2,0,8
518,1639,6,0,19,0,29
519,2059,21,0,0,0,0
520,2361,4,0,2,2,0
521,2403,0,0,0,8,6
522,2240,4,0,0,6,9
523,1928,36,0,0,25,85
524,2029,9,0,5,43,19
525,2867,0,0,0,25,3
526,3280,17,0,4,49,0
527,3234,74,0,0,29,0
528,3009,252,0,3,25,0
529,2655,375,0,0,3,0
530,2475,366,0,2,37,0
531,2237,296,0,0,7,0
532,1924,208,0,0,28,0
533,1545,139,0,0,27,0
534,1382,130,0,0,47,0
535,1107,149,0,0,56,0
536,948,56,0,15,107,0
537,964,58,0,77,85,0
538,1003,194,0,87,152,0
539,1156,227,0,75,415,4
540,1028,207,0,44,732,4
541,890,294,0,48,1213,23
542,644,301,4,50,1527,34
543,683,477,1,137,1691,25
544,735,597,7,259,1782,30
545,934,579,20,351,1779,29
546,1192,403,11,290,1204,0
547,1413,181,55,194,502,0
548,1843,19,8,147,344,0
549,2186,311,0,24,25,0
550,2563,764,39,1,45,0
551,3055,955,21,0,127,13
552,3423,846,0,3,234,23
553,3746,313,0,25,224,7
554,3651,141,1,9,104,0
555,3419,141,24,0,60,0
556,3115,189,12,0,49,7
557,2835,174,0,0,23,37
558,2594,155,0,0,0,5
559,2421,163,28,0,3,0
560,2089,394,130,0,15,0
561,1578,673,171,0,3,0
562,1129,714,178,0,4,0
563,706,723,175,0,14,0
564,473,507,124,0,2,0
565,304,61,4,0,0,0
566,391,548,86,0,0,0
567,702,512,132,0,0,0
568,866,374,130,0,0,0
569,1113,87,45,0,0,0
570,1181,147,6,0,0,0
571,1098,199,0,1,5,0
572,963,188,2,0,0,0
573,626,214,18,0,0,0
574,358,288,56,0,0,0
575,174,279,78,0,22,0
576,79,151,71,0,0,0
577,18,0,0,0,15,0
578,3,25,8,0,12,0
579,6,124,56,0,4,0
580,3,122,42,0,15,0
581,1,0,0,0,38,0
582,6,0,0,0,16,0
583,0,108,43,0,7,0
584,1,34,22,0,24,0
585,2,0,0,0,7,0
586,0,0,0,0,19,0
587,0,0,6,0,4,0
588,0,0,9,0,4,0
589,4,0,0,0,0,0
590,0,5,2,0,0,0
591,6,0,1,0,0,0
592,20,0,1,6,0,0
593,0,0,0,2,0,0
594,18,26,24,0,5,0
595,18,40,37,0,0,0
596,6,0,0,0,6,0
597,9,0,0,0,0,0
598,14,6,12,0,0,0
599,0,6,14,0,0,0
600,21,0,0,4,0,0
601,29,0,0,0,0,0
602,35,0,1,0,7,0
603,67,0,7,0,139,2
604,311,0,2,0,185,7
605,568,2,0,0,115,6
606,772,1,0,0,114,13
607,767,0,0,0,65,0
608,522,0,0,0,19,0
609,472,0,0,0,24,0
610,457,13,5,0,58,0
611,383,2,2,0,30,3
612,164,0,0,0,2,0
613,69,0,3,0,2,0
614,49,23,22,0,18,0
615,1,0,3,0,5,0
616,2,0,0,0,7,0
617,0,0,0,0,22,0
618,0,0,7,0,1,0
619,0,0,9,0,0,0
620,0,0,0,0,5,0
621,0,0,1,0,0,0
622,4,0,0,0,0,0
623,0,0,0,0,0,0
624,0,0,0,0,0,0
625,0,43,33,0,0,0
626,1,52,33,0,0,0
627,0,0,0,0,0,0
628,0,0,0,0,0,0
629,15,41,38,0,0,0
630,0,15,24,0,0,0
631,0,0,0,0,0,0
632,0,0,0,0,0,0
633,13,0,5,0,0,0
634,1,0,8,0,0,0
635,0,0,7,0,0,0
636,0,0,0,0,0,0
637,0,0,0,22,0,0
638,0,0,0,30,22,0
639,11,0,0,0,0,0
640,0,11,6,0,9,0
641,0,29,41,0,55,0
642,2,0,0,0,12,0
643,0,0,0,0,13,0
644,13,0,16,0,49,0
645,0,1,8,0,23,0
646,0,0,0,0,192,1
647,0,0,0,0,185,12
648,0,0,0,3,146,13
649,0,0,7,38,179,16
650,0,0,4,79,265,9
651,0,0,0,107,193,2
652,0,0,0,211,256,13
653,0,0,0,284,410,32
654,0,0,0,394,491,35
655,0,0,0,257,470,35
656,0,31,17,121,437,18
657,0,0,1,54,94,0
658,0,0,0,0,213,0
659,6,0,0,0,516,11
660,0,0,14,0,669,35
661,0,0,1,102,554,39
662,0,0,0,250,306,28
663,0,0,0,429,103,0
664,0,0,2,457,37,0
665,14,0,9,556,51,0
666,0,0,0,621,66,0
667,0,0,0,731,87,0
668,8,0,0,747,109,0
669,0,0,0,893,100,0
670,0,0,0,1005,136,0
671,0,16,2,1068,356,0
672,0,12,13,1038,280,0
673,0,0,0,1134,279,0
674,0,0,0,1001,246,0
675,0,0,17,673,212,4
676,0,5,4,273,135,0
677,0,0,0,286,214,0
678,0,0,0,747,275,0
679,0,0,2,821,286,15
680,0,0,12,1072,295,27
681,0,0,0,1273,317,43
682,0,0,0,1311,747,5
683,0,0,0,1282,1049,14
684,0,0,0,976,944,6
685,0,0,0,927,592,15
686,0,0,0,684,334,0
687,0,0,0,543,141,0
688,0,0,0,261,47,0
689,0,0,0,124,17,46
690,0,0,0,69,18,75
691,0,0,5,65,14,17
692,0,0,6,130,13,2
693,0,0,0,369,32,0
694,0,0,0,533,25,0
695,0,0,3,611,84,0
696,0,0,0,729,81,0
697,0,0,0,829,66,0
698,0,0,0,657,70,0
699,0,0,0,396,62,0
700,0,0,0,127,138,8
701,0,0,0,51,336,18
702,0,0,0,10,229,25
703,0,0,0,2,362,8
704,0,0,0,35,347,0
705,0,0,0,10,108,0
706,0,0,0,5,29,0
707,0,0,2,2,131,6
708,5,0,0,0,178,5
709,3,0,0,0,52,0
710,25,0,0,0,27,1
711,76,0,0,6,0,0
712,113,0,0,0,0,0
713,31,0,0,15,2,0
714,20,0,0,0,0,0
715,0,0,0,0,0,0
716,8,0,0,0,0,0
717,19,0,0,0,0,0
718,17,0,0,0,0,0
719,10,0,0,0,0,0
720,0,0,0,0,0,1
721,0,0,0,0,4,0
722,0,0,0,0,0,0
723,0,0,0,0,0,0
724,0,0,2,0,0,0
725,0,0,0,20,32,0
726,0,0,0,2,0,0
727,0,0,4,0,9,0
728,0,0,0,20,28,0
729,0,0,0,28,0,0
730,0,0,0,1114,206,0
731,0,0,0,1627,455,0
732,0,0,0,1679,512,0
733,0,0,0,1488,218,0
734,0,0,0,1244,109,0
735,0,0,9,1234,157,0
736,0,0,0,1507,932,0
737,0,0,0,488,1460,8
738,0,0,0,368,1151,14
739,2,0,6,1251,291,0
740,0,0,0,1419,476,0
741,24,0,0,1022,608,0
742,214,0,0,539,147,5
743,544,0,10,52,118,0
744,910,0,0,56,34,0
745,1057,0,0,84,17,0
746,1109,0,0,61,89,53
747,1015,0,0,49,61,19
748,944,0,0,65,49,5
749,838,0,0,14,374,8
750,666,0,0,2,316,2
751,480,5,0,8,323,0
752,337,21,0,42,125,0
753,130,4,0,188,60,0
754,131,0,1,431,78,0
755,227,0,6,645,177,0
756,230,0,0,669,63,0
757,151,0,0,639,54,0
758,18,0,0,484,46,0
759,0,0,0,455,29,0
760,0,0,0,424,76,0
761,0,0,0,368,339,0
762,0,0,0,346,50,0
763,0,0,0,389,57,0
764,0,0,0,336,75,0
765,0,57,0,277,49,0
766,0,361,2,131,8,0
767,0,594,4,83,2,0
768,0,1399,43,8,1,0
769,0,2749,34,0,0,0
770,0,4976,65,0,0,0
771,27,7967,8,0,0,0
772,31,10293,0,1,0,0
773,11,11119,0,4,11,0
774,0,11104,0,2,0,0
775,0,10933,0,0,5,0
776,655,9613,0,1,25,0
777,2190,6600,0,0,5,0
778,3268,3875,0,0,9,0
779,3850,1752,0,0,26,0
780,3231,834,0,0,10,0
781,2216,406,0,0,35,0
782,702,670,0,0,31,0
783,1057,956,0,0,0,0
784,2022,1394,0,0,1,0
785,2570,2424,0,0,36,0
786,2677,3670,1,4,2,0
787,2162,5237,0,23,1,0
788,1126,7165,0,24,14,0
789,609,8242,0,23,6,0
790,805,8342,3,281,30,0
791,884,8559,0,200,65,0
792,939,8561,0,125,131,0
793,866,7753,0,3,0,0
794,890,6912,0,214,7,0
795,875,5284,0,377,148,0
796,786,3451,49,92,229,1
797,707,1870,318,248,119,5
798,550,405,135,395,84,0
799,386,1297,113,69,281,1
800,74,728,117,34,740,0
801,21,336,0,70,21,0
802,17,693,136,25,37,0
803,26,429,107,58,4,0
804,39,109,105,0,80,0
805,73,255,128,6,13,1
806,47,478,91,43,417,0
807,7,532,56,9,17,0
808,0,590,81,0,77,5
809,15,346,34,5,4,0
810,24,101,5,0,25,129
811,22,149,11,0,7,202
812,0,144,30,0,5,526
813,0,285,32,2,0,106
814,20,150,20,0,0,0
815,36,43,9,202,25,11
816,7,28,0,494,74,59
817,0,3,1,683,301,1431
818,0,84,31,619,152,1642
819,0,110,54,318,90,83
820,0,358,131,258,91,163
821,0,381,61,132,435,108
822,0,150,40,181,60,2
823,0,35,83,102,18,26
824,0,185,9,53,14,2
825,0,219,22,24,227,0
826,0,478,148,46,153,10
827,0,154,51,65,137,4
828,0,124,8,12,11,2
829,0,373,99,29,7,0
830,0,485,118,9,0,0
831,0,603,36,2,4,0
832,1,370,2,81,52,0
833,0,380,12,104,112,0
834,2,518,35,26,6,0
835,0,567,33,4,0,0
836,30,443,18,12,1,0
837,0,378,22,18,0,0
838,0,219,27,28,4,0
839,0,299,0,13,15,0
840,0,326,0,69,28,0
841,0,286,0,99,65,0
842,0,100,0,84,38,0
843,0,119,0,24,22,0
844,0,263,3,6,0,0
845,0,808,19,0,0,0
846,0,603,1,174,31,0
847,0,73,0,213,10,0
848,19,0,5,7,0,0
849,16,0,0,148,6,0
850,17,0,0,154,8,0
851,8,0,0,23,0,0
852,0,0,0,24,15,0
853,0,0,0,95,23,0
854,0,0,0,135,26,0
855,0,0,0,110,1,0
856,0,0,0,74,0,0
857,0,0,0,9,0,0
858,0,0,0,3,0,0
859,1,0,1,0,0,0
860,0,0,0,0,5,0
861,2,0,0,0,27,0
862,0,0,0,57,33,0
863,0,0,0,33,80,0
864,0,0,0,0,4,0
865,0,0,0,11,1,0
866,2,0,0,9,0,0
867,21,0,0,29,0,0
868,17,0,0,84,9,0
869,0,0,0,109,13,0
870,0,0,0,52,4,0
871,17,54,32,0,0,2
872,105,27,19,1,2,0
873,318,61,27,2,0,0
874,422,35,9,45,31,0
875,406,38,8,50,119,0
876,340,59,0,16,6,0
877,318,269,8,0,0,0
878,270,390,70,0,0,0
879,187,621,43,0,0,0
880,114,775,33,0,0,0
881,38,551,30,0,0,0
882,86,69,12,3,0,0
883,148,351,47,54,0,0
884,324,308,46,112,0,0
885,290,105,22,221,3,0
886,159,40,0,255,4,0
887,65,7,0,166,16,0
888,13,54,21,6,2,0
889,4,0,0,0,0,0
890,14,2,0,0,46,0
891,37,8,0,2,3,0
892,6,0,0,46,0,0
893,6,1,0,66,22,0
894,0,0,9,7,1,0
895,0,74,9,1,6,0
896,0,0,0,7,7,0
897,0,24,22,0,4,0
898,22,0,14,0,12,0
899,34,10,0,0,53,0
900,25,27,0,0,35,11
901,76,16,10,0,1289,92
902,67,8,6,1,2947,279
903,10,78,0,41,4782,837
904,0,316,0,431,10304,2486
905,0,166,11,847,15522,4773
906,0,8,0,898,22991,4226
907,17,0,0,926,29346,3953
908,27,0,2,967,32317,2104
909,11,0,0,847,30568,1159
910,1,0,0,781,27884,746
911,0,20,14,632,25872,974
912,0,33,35,260,21360,942
913,83,0,0,87,14453,434
914,233,0,0,152,11862,417
915,316,2,2,213,15070,327
916,350,2,11,388,17957,371
917,290,0,0,407,15619,173
918,284,0,0,301,13941,0
919,274,0,0,295,12117,0
920,321,0,8,96,13385,34
921,418,0,0,11,13203,156
922,366,0,0,78,12901,286
923,283,0,0,289,11093,184
924,322,0,0,545,11046,75
925,290,0,0,557,9210,10
926,286,0,0,591,8592,19
927,171,0,0,439,6719,0
928,217,0,0,484,7461,0
929,256,0,0,410,6560,0
930,179,0,0,369,6247,0
931,146,0,0,247,4648,0
932,61,0,0,218,4459,0
933,4,0,0,395,4491,0
934,0,0,0,474,4791,0
935,0,0,0,678,7380,0
936,0,0,0,802,9717,0
937,5,0,0,778,11881,0
938,0,0,0,538,12009,5
939,4,0,0,286,13183,5
940,0,0,0,49,13602,5
941,0,0,0,23,13121,35
942,6,0,0,32,11485,0
943,11,0,0,25,11144,14
944,5,0,0,35,9779,15
945,0,0,0,1,9863,0
946,9,0,0,0,8465,25
947,87,0,8,15,8603,17
948,301,0,0,29,5891,0
949,528,0,0,204,6374,0
950,541,0,0,504,6627,0
951,544,0,2,573,7895,7
952,284,7,0,794,8794,0
953,17,0,0,922,9590,0
954,0,1,0,1025,8189,0
955,6,0,0,711,6638,0
956,0,0,0,555,6272,0
957,0,0,0,267,6053,0
958,0,0,0,82,5709,0
959,0,0,0,458,4933,0
960,0,0,0,966,5686,0
961,0,0,0,1190,8342,22
962,0,0,0,1170,8806,3
963,0,0,0,1299,6273,1
964,0,0,0,976,7245,1
965,0,0,0,697,5415,0
966,0,0,0,375,4001,0
967,19,0,0,235,1867,0
968,45,0,0,146,2649,0
969,72,0,0,57,2910,0
970,101,0,0,42,2595,0
971,64,0,0,188,2606,0
972,24,0,0,324,3444,0
973,24,0,0,324,3968,0
974,0,0,0,384,3902,0
975,7,0,0,218,3750,0
976,4,2,0,105,3709,0
977,18,0,0,2,3228,0
978,20,0,0,0,3275,0
979,24,0,0,25,2802,0
980,12,0,0,193,2114,0
981,1,0,0,351,4124,0
982,0,0,0,522,5470,0
983,0,0,0,196,5020,0
984,0,0,0,33,5692,0
985,0,0,0,335,6407,0
986,0,0,0,141,7901,0
987,0,0,0,578,5795,0
988,8,0,0,1812,3701,16
989,3,0,0,2045,5354,11
990,21,0,0,1461,6326,0
991,1,0,0,660,8423,18
992,0,0,0,539,6476,1
993,0,0,0,187,5699,0
994,0,0,0,176,3900,0
995,0,0,0,336,3819,0
996,10,0,0,380,3025,0
997,53,0,0,349,2740,2
998,208,0,0,150,2176,0
999,125,0,2,70,2544,0
1000,161,0,0,13,1528,2
1001,50,0,0,53,1819,0
1002,0,0,0,16,1040,0
1003,6,0,0,2,1458,0
1004,0,0,0,69,1163,0
1005,29,0,0,72,1470,0
1006,15,0,0,3,1459,4
1007,0,0,0,23,1953,0
1008,0,0,0,21,1689,0
1009,0,0,0,69,2115,0
1010,0,0,0,126,2422,0
1011,0,0,0,195,3095,0
1012,0,0,0,261,2649,0
1013,3,0,0,132,3204,0
1014,1,0,1,122,2765,0
1015,0,0,0,48,3432,0
1016,12,0,0,23,3356,0
1017,0,0,0,90,4910,2
1018,2,0,0,268,5540,0
1019,0,0,0,472,6170,0
1020,27,0,0,533,6545,0
1021,31,0,0,750,7316,0
1022,42,0,0,860,6635,0
1023,21,0,0,1121,6900,2
1024,17,0,0,1368,5677,3
1025,0,0,0,1204,5964,0
1026,3,0,0,1119,5775,0
1027,64,6,0,914,5515,0
1028,310,4,0,792,5555,0
1029,523,21,6,932,4739,0
1030,670,15,0,633,4344,0
1031,687,2,0,531,3714,3
1032,569,8,0,227,3396,0
1033,408,28,0,17,2328,0
1034,151,26,0,3,1807,0
1035,133,45,0,459,2079,0
1036,26,6,0,829,2716,0
1037,12,0,0,796,3640,0
1038,0,0,0,734,3281,0
1039,2,0,0,442,2950,0
1040,16,0,0,309,4179,0
1041,15,0,0,166,3728,0
1042,14,2,0,135,3156,0
1043,4,0,0,225,2333,1
1044,17,0,11,49,2773,0
1045,0,0,2,13,2495,0
1046,0,0,0,25,2605,0
1047,8,0,1,4,3227,0
1048,10,0,12,63,5297,0
1049,11,0,0,301,8641,34
1050,12,0,0,384,11606,63
1051,23,0,2,521,15174,113
1052,6,0,0,496,16954,172
1053,0,0,0,504,17611,380
1054,0,0,0,675,20145,769
1055,0,0,0,722,20776,1451
1056,0,0,2,669,18545,1768
1057,0,0,0,649,16333,2401
1058,0,0,0,647,13355,2372
1059,0,0,11,550,9902,2300
1060,0,0,9,590,6065,2087
1061,0,0,0,535,4966,765
1062,0,0,0,476,6569,993
1063,0,0,13,431,5800,814
1064,0,0,0,674,5006,645
1065,4,0,0,402,3160,501
1066,64,0,11,331,1605,1515
1067,0,0,2,487,1002,1972
1068,0,0,0,492,1341,2065
1069,8,0,0,735,1390,701
1070,11,49,44,692,1353,457
1071,18,0,21,809,1645,716
1072,1,0,0,666,1397,1026
1073,0,18,14,540,1275,1355
1074,0,30,32,250,1211,751
1075,0,2,6,285,2793,764
1076,0,0,0,152,3860,716
1077,10,9,18,191,4937,1726
1078,0,0,9,149,4525,3630
1079,16,0,7,241,3984,3531
1080,35,0,0,134,2059,3120
1081,30,4,13,181,582,766
1082,1,0,0,324,1220,214
1083,0,0,0,356,2725,1660
1084,0,79,44,453,4107,2709
1085,22,12,22,566,4080,4370
1086,15,0,0,458,3216,5464
1087,17,13,5,253,1911,5604
1088,18,42,36,186,739,3720
1089,14,28,48,48,1583,1523
1090,6,0,0,180,2559,304
1091,0,0,0,120,3638,372
1092,0,0,12,541,3459,386
1093,6,0,10,1012,3118,1
1094,0,0,2,1386,2101,26
1095,0,0,0,1735,1787,178
1096,49,0,0,1792,846,143
1097,2,0,0,1938,616,132
1098,7,0,0,1879,222,87
1099,23,21,25,1803,217,10
1100,33,10,7,1748,240,0
1101,43,0,0,1579,233,0
1102,8,1,0,1439,329,9
1103,20,0,12,1429,697,7
1104,0,8,14,1182,475,0
1105,0,0,0,1135,320,0
1106,25,0,0,1058,140,0
1107,90,0,7,794,168,8
1108,19,0,8,655,97,4
1109,0,0,0,560,149,0
1110,10,0,0,390,162,22
1111,60,0,3,308,293,17
1112,20,0,0,159,213,26
1113,24,0,0,65,66,3
1114,3,0,7,23,17,0
1115,0,24,28,2,37,0
1116,2,0,0,0,3,14
1117,0,0,0,0,82,144
1118,17,29,12,21,379,162
1119,0,33,24,3,396,43
1120,0,0,4,26,969,247
1121,0,0,0,98,1291,361
1122,0,0,11,27,1210,73
1123,0,0,11,15,538,71
1124,26,0,4,71,467,50
1125,149,0,0,145,472,11
1126,124,0,5,182,678,76
1127,62,0,0,164,552,27
1128,5,0,0,51,323,7
1129,0,82,36,24,111,0
1130,0,74,52,2,11,0
1131,15,0,0,3,13,0
1132,0,1,0,0,3,0
1133,0,118,70,9,33,0
1134,0,62,57,0,0,0
1135,0,0,0,0,6,0
1136,7,0,0,55,6,0
1137,32,1,8,67,3,0
1138,0,0,12,168,12,0
1139,2,0,0,291,1,0
1140,9,0,0,374,25,0
1141,10,1,3,454,51,1
1142,0,0,0,503,75,0
1143,0,0,0,530,76,0
1144,0,45,45,538,109,0
1145,0,70,43,451,90,1
1146,0,0,0,330,64,7
1147,0,0,0,311,26,0
1148,16,91,39,173,34,0
1149,0,41,48,108,4,0
1150,8,0,0,26,118,9
1151,0,0,0,53,111,6
1152,0,0,11,59,41,0
