"frame","head_patient","torso_patient","legs_patient","head_therapist","torso_therapist","legs_therapist"
1147,6,0,0,0,0,7
1148,19,0,0,0,0,1
1149,2,0,0,0,0,0
1150,0,0,0,0,0,0
1151,4,0,0,0,0,1
1152,0,1,0,0,0,0
1153,0,78,0,0,0,18
1154,0,105,0,0,0,22
1155,0,189,0,0,0,14
1156,0,141,0,0,0,0
1157,0,133,0,0,0,0
1158,0,0,0,0,0,0
1159,0,0,0,0,0,0
1160,0,5,0,0,0,0
1161,0,4,0,0,0,0
1162,0,23,0,0,0,0
1163,10,26,0,0,0,0
1164,16,103,0,0,0,0
1165,55,44,0,0,0,0
1166,186,17,0,5,0,0
1167,277,0,0,5,0,0
1168,259,0,0,1,0,0
1169,284,14,0,1,0,0
1170,115,0,0,9,0,12
1171,22,14,0,1,0,0
1172,0,52,0,0,0,0
1173,0,31,0,0,0,2
1174,0,0,0,0,0,1
1175,0,0,0,0,0,0
1176,3,0,0,0,0,0
1177,0,0,0,2,0,0
1178,28,37,0,1,0,1
1179,1,301,0,0,0,2
1180,1,357,0,0,0,6
1181,11,309,0,0,0,30
1182,0,178,0,0,0,17
1183,0,81,0,0,0,48
1184,1,107,0,0,0,50
1185,0,29,0,0,0,54
1186,0,3,0,0,0,90
1187,0,7,0,0,0,59
1188,0,49,0,0,0,9
1189,0,131,0,0,0,20
1190,0,290,0,0,0,19
1191,0,345,0,0,0,12
1192,0,476,0,0,0,32
1193,0,418,0,0,0,298
1194,0,495,0,0,0,589
1195,0,649,0,0,0,805
1196,0,638,0,0,0,906
1197,0,525,0,0,0,881
1198,0,465,0,0,0,649
1199,12,420,0,2,0,377
1200,141,388,0,1,0,164
1201,132,352,0,20,0,41
1202,50,250,0,0,0,9
1203,26,77,0,3,0,13
1204,6,61,0,0,0,0
1205,8,18,0,9,0,7
1206,0,9,0,0,0,7
1207,0,0,0,0,0,3
1208,0,7,0,0,0,0
1209,0,8,0,0,0,10
1210,0,39,0,0,0,60
1211,0,18,0,0,0,148
1212,0,75,0,0,0,271
1213,0,69,0,0,0,302
1214,0,81,0,0,0,275
1215,0,71,0,0,0,322
1216,2,44,0,0,0,279
1217,0,5,0,0,2,319
1218,0,0,0,0,0,273
1219,0,17,0,0,0,327
1220,14,74,0,0,0,287
1221,15,119,0,4,0,254
1222,36,168,0,0,0,246
1223,101,95,0,9,0,189
1224,184,63,0,17,0,212
1225,229,9,0,8,0,223
1226,282,15,0,1,0,272
1227,348,0,0,9,0,311
1228,356,5,0,0,0,276
1229,393,1,0,5,0,116
1230,401,0,0,0,0,43
1231,484,32,0,10,0,20
1232,357,45,0,0,0,21
1233,234,42,0,0,0,22
1234,148,27,0,5,0,58
1235,116,31,0,38,0,136
1236,62,11,0,6,0,74
1237,8,39,0,0,0,106
1238,4,58,0,4,0,164
1239,1,47,0,3,0,44
1240,11,40,0,0,0,1
1241,0,39,0,0,0,9
1242,9,38,0,0,0,9
1243,4,8,0,0,0,0
1244,13,90,0,0,0,5
1245,17,112,0,0,0,0
1246,36,38,0,2,0,0
1247,38,5,0,0,0,0
1248,37,6,1,5,0,0
1249,66,0,0,4,0,0
1250,102,0,0,0,0,0
1251,35,0,0,0,0,7
1252,17,0,0,0,0,1
1253,7,0,0,0,0,2
1254,4,0,0,0,0,0
1255,2,4,0,0,0,0
1256,0,29,0,0,0,0
1257,0,28,0,0,0,0
1258,1,0,0,0,0,0
1259,1,13,0,2,0,0
1260,2,29,0,0,0,1
1261,20,71,0,0,0,0
1262,5,27,0,0,0,0
1263,0,0,0,0,0,2
1264,0,0,0,0,0,0
1265,4,0,0,0,0,0
1266,0,0,0,0,0,0
1267,0,2,0,0,0,0
1268,5,10,0,0,0,0
1269,8,2,0,4,0,2
1270,45,1,0,6,0,0
1271,55,9,0,1,0,0
1272,96,15,0,0,0,0
1273,0,9,0,0,0,0
1274,22,15,0,0,0,0
1275,56,5,0,0,0,0
1276,115,2,0,6,0,0
1277,16,39,0,2,0,0
1278,5,58,0,0,0,0
1279,0,71,0,0,0,0
1280,0,86,0,0,0,0
1281,0,119,0,0,0,1
1282,0,98,0,0,0,17
1283,0,39,0,0,0,112
1284,0,0,0,0,0,148
1285,3,63,0,0,0,164
1286,0,197,0,0,0,194
1287,2,276,0,0,0,93
1288,9,263,0,0,0,94
1289,2,168,0,2,2,95
1290,0,116,0,0,0,62
1291,6,134,0,0,0,50
1292,12,130,0,0,0,50
1293,13,104,0,1,0,12
1294,0,47,0,0,0,18
1295,1,28,0,0,0,25
1296,0,25,0,0,0,5
1297,57,0,0,7,0,18
1298,248,0,0,42,0,4
1299,276,0,0,34,0,1
1300,63,0,0,0,0,0
1301,63,0,0,0,0,9
1302,203,0,0,27,0,2
1303,236,0,0,35,0,0
1304,138,11,0,15,0,0
1305,40,4,0,0,0,0
1306,6,8,0,0,0,0
1307,4,17,0,0,0,0
1308,0,0,0,0,0,0
1309,3,0,0,0,0,0
1310,0,18,0,0,0,0
1311,0,10,0,0,0,0
1312,1,1,0,0,0,1
1313,5,6,0,0,0,0
1314,0,0,0,0,0,0
1315,7,3,0,0,0,0
1316,2,0,0,0,0,0
1317,0,5,0,0,0,0
1318,0,0,0,0,0,0
1319,0,0,0,0,0,0
1320,0,0,0,0,0,0
1321,0,1,0,0,0,0
1322,0,14,0,0,0,1
1323,0,44,0,0,0,2
1324,0,114,0,0,0,4
1325,0,59,0,0,0,0
1326,0,58,0,0,0,0
1327,4,12,0,0,0,0
1328,21,27,0,0,0,10
1329,27,33,0,0,0,1
1330,39,107,0,0,0,18
1331,0,57,0,0,0,0
1332,0,46,0,0,0,0
1333,6,13,0,0,0,0
1334,0,7,0,0,0,0
1335,0,1,0,0,0,0
1336,0,0,0,2,0,24
1337,0,1,0,0,0,8
1338,0,19,0,0,0,15
1339,1,30,0,0,0,36
1340,2,18,0,0,0,30
1341,0,2,0,0,0,16
1342,0,1,0,0,0,8
1343,0,17,0,0,0,0
1344,0,18,0,0,0,0
1345,0,44,0,0,0,0
1346,0,31,0,0,0,0
1347,0,18,0,0,0,0
1348,0,14,0,0,0,0
1349,0,0,0,0,0,0
1350,0,3,0,0,0,0
1351,1,0,0,0,0,4
1352,81,2,0,1,0,0
1353,144,44,0,69,3,10
1354,343,118,0,138,0,0
1355,413,82,0,157,0,0
