"frame","head_patient","torso_patient","legs_patient","head_therapist","torso_therapist","legs_therapist"
241,0,0,0,0,0,0
242,0,112,946,3,4313,16
243,4,361,824,207,3133,17
244,0,0,0,4,0,0
245,104,564,437,308,2547,0
246,0,0,0,0,0,0
247,68,93,1427,229,1317,69
248,0,0,0,0,0,0
249,113,444,700,184,1015,73
250,355,818,710,32,1050,50
251,0,0,0,0,0,0
252,76,702,1073,161,522,378
253,0,0,0,0,0,0
254,94,327,698,386,436,246
255,0,0,0,0,0,0
256,206,147,105,561,1501,158
257,0,0,0,0,0,0
258,0,0,0,0,0,0
259,133,102,2,584,2051,271
260,0,0,0,0,0,0
261,222,14,0,562,2955,492
262,0,0,0,0,0,0
263,328,85,0,634,5470,391
264,0,0,0,1,0,0
265,264,390,0,430,5959,163
266,261,804,0,527,6341,667
267,0,0,0,0,0,0
268,397,914,0,324,5317,713
269,0,0,0,0,0,0
270,406,785,0,379,5399,702
271,0,0,0,1,0,0
272,201,218,0,335,5531,298
273,15,29,0,368,4954,336
274,0,0,0,0,0,0
275,27,446,0,466,4077,371
276,0,0,0,0,0,0
277,173,900,0,515,4066,487
278,0,0,0,0,4,0
279,323,699,0,326,3981,273
280,240,206,0,517,3110,121
281,0,0,0,0,0,0
282,124,13,0,730,1368,127
283,0,0,0,0,0,0
284,36,10,0,933,2692,241
285,0,0,0,0,0,0
286,0,37,0,985,3280,556
287,0,29,4,1198,2193,839
288,0,0,0,0,0,0
289,0,0,0,976,837,201
290,0,0,0,0,0,0
291,0,0,3,429,1986,922
292,0,0,0,0,4,0
293,18,0,0,354,1541,226
294,35,0,0,363,990,73
295,0,0,0,0,0,0
296,8,0,0,125,1084,62
297,0,0,0,0,0,0
298,0,0,0,718,981,28
299,0,0,0,0,0,0
300,0,0,0,964,1296,41
301,0,0,0,0,0,0
302,0,0,0,529,1418,43
303,0,1,0,492,1441,37
304,0,0,0,0,0,0
305,0,12,1,249,834,2
306,0,0,0,0,0,0
307,0,0,0,136,440,4
308,0,0,0,0,0,0
309,0,0,0,44,995,16
310,0,12,0,28,1100,39
311,0,0,0,0,0,0
312,0,16,0,0,497,0
313,0,0,0,0,0,0
314,0,10,0,3,209,0
315,0,0,0,0,0,0
316,0,34,0,64,378,12
317,0,0,0,31,751,31
318,0,0,0,0,0,0
319,0,36,0,80,1253,22
320,0,0,0,0,0,0
321,0,116,18,25,1604,12
322,0,0,0,0,0,0
323,0,171,22,76,1624,21
324,0,21,0,80,489,0
325,0,0,0,0,0,0
326,0,102,0,92,759,0
327,0,0,0,0,0,0
328,0,54,2,121,692,0
329,0,0,0,0,0,0
330,0,348,0,11,289,0
331,0,0,0,0,0,0
332,0,1152,40,24,106,0
333,0,974,0,2,138,0
334,0,0,0,0,0,0
335,0,752,60,0,57,0
336,0,0,0,0,0,0
337,0,0,0,0,0,0
338,0,0,0,0,0,0
339,0,692,157,0,0,0
340,2,401,73,0,13,0
341,0,0,0,0,0,0
342,0,18,74,0,0,0
343,0,0,0,0,0,0
344,0,390,153,0,106,0
345,0,0,0,0,0,0
346,5,866,26,0,327,0
347,18,843,0,0,334,0
348,0,0,0,0,0,0
349,2,389,93,0,396,0
350,0,0,0,0,0,0
351,2,4,52,3,523,0
352,0,0,0,0,0,0
353,2,21,0,66,476,23
354,0,0,0,107,776,52
355,0,0,0,0,0,0
356,0,4,0,133,723,32
357,0,0,0,0,0,0
358,0,17,0,41,754,0
359,0,0,0,0,0,0
360,0,14,0,611,780,6
361,0,0,0,0,0,0
362,0,11,0,655,926,0
363,0,32,0,487,953,0
364,0,0,0,0,0,0
365,0,124,7,319,79,0
366,0,0,0,0,0,0
367,0,130,30,256,130,0
368,0,0,0,0,0,0
369,0,117,14,2,121,0
370,0,23,0,0,515,0
371,0,0,0,0,0,0
372,0,0,0,74,1065,8
373,0,0,0,0,0,0
374,0,0,0,56,1080,8
375,0,0,0,0,0,0
376,0,0,0,319,660,0
377,0,0,0,389,238,0
378,0,0,0,0,0,0
379,0,0,0,527,30,0
380,0,0,0,0,0,0
381,0,0,0,224,23,0
382,0,0,0,0,0,0
383,0,0,0,47,237,0
384,0,0,0,38,247,0
385,0,0,0,0,0,0
386,0,0,0,0,17,0
387,0,0,0,0,0,0
388,0,0,0,0,15,0
389,0,0,0,0,0,0
390,0,4,0,1,78,0
391,0,0,0,0,0,0
392,0,0,0,0,0,0
393,0,0,0,0,103,1
394,0,0,0,0,0,0
395,0,0,0,0,120,1
396,0,0,0,0,0,0
397,0,0,0,0,46,0
398,0,0,0,0,0,0
399,0,0,0,0,72,0
400,0,0,0,0,48,0
401,0,0,0,0,0,0
402,0,0,0,0,0,0
403,0,0,0,0,0,0
404,0,0,0,0,13,0
405,0,0,0,0,0,0
406,0,0,0,0,4,0
407,0,0,0,0,0,0
408,0,0,0,0,0,0
409,0,0,0,0,4,0
410,0,0,0,0,0,0
411,0,0,0,0,27,0
412,0,0,0,0,0,0
413,0,0,0,0,12,0
414,0,0,0,8,2,0
415,0,0,0,0,0,0
416,0,0,0,0,0,0
417,0,0,0,0,0,0
418,0,0,0,0,1,0
419,0,0,0,0,0,0
420,0,0,0,0,0,0
421,0,0,0,0,0,0
422,0,28,0,0,0,0
423,0,14,0,0,0,0
424,0,0,0,0,0,0
425,0,14,0,8,0,0
426,0,0,0,0,0,0
427,0,1,0,0,0,0
428,0,0,0,0,0,0
429,0,10,0,0,0,0
430,0,0,0,0,0,0
431,0,0,0,0,0,0
432,0,0,0,0,0,0
433,0,0,0,0,0,0
434,0,0,0,0,0,0
435,0,0,0,0,0,0
436,0,0,0,0,21,0
437,0,0,0,0,15,0
438,0,0,0,0,0,0
439,0,0,0,0,58,6
440,0,0,0,0,0,0
441,0,0,0,0,57,6
442,0,0,0,0,0,0
443,0,0,0,15,0,0
444,0,0,0,0,0,0
445,0,0,0,0,0,0
446,0,0,0,0,0,0
447,0,0,0,0,0,0
448,0,0,0,0,0,0
449,0,0,0,0,0,0
450,0,0,0,0,0,0
451,0,0,0,0,0,0
452,0,0,0,0,0,0
453,0,0,0,0,0,0
454,0,0,0,0,0,0
455,0,0,0,0,0,0
456,0,0,0,0,0,0
457,0,0,0,0,4,0
458,0,0,0,0,0,0
459,0,0,0,0,0,0
460,0,0,0,0,0,0
461,0,0,0,0,0,0
462,0,0,0,0,0,0
463,0,0,0,0,0,0
464,0,0,0,0,38,0
465,0,0,0,0,0,0
466,0,0,0,0,19,0
467,0,0,0,0,22,0
468,0,0,0,0,0,0
469,0,0,0,0,1,0
470,0,0,0,0,0,0
471,0,0,0,0,89,0
472,0,0,0,0,0,0
473,0,0,0,0,0,0
474,0,0,0,0,102,0
475,0,0,0,0,0,0
476,0,20,0,0,67,0
477,0,0,0,0,0,0
478,0,141,12,0,176,0
479,0,0,0,0,0,0
480,0,218,20,31,217,2
481,0,8,0,55,225,0
482,0,0,0,0,7,0
483,0,0,0,6,239,8
484,0,0,0,0,0,0
485,0,0,0,21,380,8
486,0,0,0,0,0,0
487,0,0,0,0,518,36
488,0,0,0,0,0,0
489,0,0,0,27,624,32
490,0,0,0,58,579,28
491,0,0,0,0,0,0
492,0,0,0,139,988,25
493,0,0,0,0,0,0
494,0,0,0,221,1136,32
495,0,0,0,0,0,0
496,0,10,0,115,1588,17
497,0,0,0,95,1272,16
498,0,0,0,0,0,0
499,0,17,0,109,860,0
500,0,0,0,0,0,0
501,0,21,0,125,1630,22
502,0,0,0,0,0,0
503,0,31,0,333,774,9
504,0,25,0,103,1346,18
505,0,0,0,0,0,0
506,0,19,0,152,1181,4
507,0,0,0,0,0,0
508,0,32,0,2,652,1
509,0,0,0,0,0,0
510,0,34,10,41,643,0
511,0,40,0,206,862,17
512,0,0,0,0,0,0
513,0,59,0,345,1386,13
514,0,0,0,0,0,0
515,0,0,0,259,389,0
516,0,0,0,0,0,0
517,0,5,0,96,827,0
518,0,0,0,0,0,0
519,0,0,0,0,305,0
520,0,0,0,2,0,0
521,0,0,0,0,0,0
522,0,0,0,0,0,0
523,0,0,0,0,0,0
524,0,0,0,0,34,0
525,0,0,0,0,0,0
526,0,0,0,14,113,0
527,0,0,0,0,137,0
528,0,0,0,0,0,0
529,0,0,0,1,147,0
530,0,0,0,0,3,0
531,0,0,0,0,600,11
532,0,0,0,0,0,0
533,0,0,0,0,832,17
534,0,0,0,0,772,17
535,0,0,0,0,0,0
536,0,0,0,3,606,15
537,0,0,0,0,0,0
538,0,0,0,0,434,11
539,0,0,0,0,0,0
540,0,0,0,0,403,14
541,0,0,0,0,55,0
