"frame","head_patient","torso_patient","legs_patient","head_therapist","torso_therapist","legs_therapist"
1443,0,0,0,0,0,0
1444,0,1364,2,866,360,28
1445,3,1319,0,1097,664,162
1446,0,0,0,0,3,0
1447,0,631,0,1083,1486,269
1448,0,0,0,0,0,0
1449,7,737,0,1203,4276,684
1450,0,0,0,0,0,0
1451,0,1353,0,1252,6589,628
1452,0,0,0,0,0,0
1453,0,0,0,0,0,0
1454,3,1648,0,1724,9675,948
1455,0,0,0,0,4,0
1456,20,688,0,1234,3587,245
1457,0,0,0,0,0,0
1458,27,804,0,1026,5652,1537
1459,0,0,0,0,10,0
1460,0,1184,0,925,8349,2953
1461,0,0,0,0,4,0
1462,49,1335,11,1061,9827,3420
1463,0,0,0,0,1,0
1464,1,1310,0,726,12657,1717
1465,24,514,0,596,15088,1038
1466,0,0,0,0,0,0
1467,2,949,0,68,14718,945
1468,0,0,0,2,2,0
1469,10,970,0,424,12908,1550
1470,0,0,0,0,0,0
1471,2,557,0,716,12597,1183
1472,0,0,0,0,0,0
1473,0,541,0,1136,10828,908
1474,0,0,0,0,0,0
1475,0,0,0,0,0,0
1476,0,1001,0,2367,10568,1282
1477,0,0,0,0,0,0
1478,0,0,0,1684,4628,283
1479,0,0,0,0,0,0
1480,0,499,0,1600,5144,281
1481,0,0,0,0,0,0
1482,0,286,0,1450,4651,397
1483,0,0,0,0,0,0
1484,117,14,0,993,1714,8
1485,211,235,0,486,1549,546
1486,0,0,0,0,0,0
1487,318,0,0,607,1768,186
1488,0,0,0,0,1,1
1489,351,0,0,483,1400,124
1490,0,0,0,0,0,0
1491,286,0,0,373,1855,173
1492,0,0,0,0,0,1
1493,0,0,0,0,0,0
1494,0,0,0,0,0,0
1495,463,114,0,576,1097,28
1496,146,275,0,59,961,144
1497,0,0,0,0,10,0
1498,42,376,0,33,1722,204
1499,0,0,0,0,0,0
1500,64,320,0,154,2306,347
1501,0,0,0,0,0,0
1502,6,342,4,700,2263,364
1503,0,0,0,0,0,0
1504,0,69,0,255,178,3
1505,0,0,0,0,0,0
1506,0,182,0,224,446,65
1507,0,0,0,0,0,0
1508,2,328,0,92,788,0
1509,0,309,0,0,296,26
1510,0,0,0,0,0,0
1511,0,507,0,207,1448,255
1512,0,0,0,0,0,0
1513,0,0,0,0,0,0
1514,0,0,0,0,0,0
1515,5,973,0,878,2571,276
1516,0,0,0,0,0,0
1517,0,699,0,400,700,86
1518,0,0,0,0,0,0
1519,0,653,0,263,1350,97
1520,0,848,0,570,1599,41
1521,0,0,0,0,0,0
1522,0,889,0,587,248,0
1523,0,0,0,0,0,0
1524,0,812,0,571,287,6
1525,0,0,0,0,0,0
1526,24,620,0,115,0,2
1527,0,0,0,0,0,0
1528,87,586,0,388,243,0
1529,0,9,0,0,0,0
1530,157,603,0,341,266,0
1531,180,478,7,418,263,3
1532,0,0,0,0,0,0
1533,107,582,0,198,148,0
1534,0,0,0,0,0,0
1535,0,1147,0,323,633,0
1536,0,0,0,0,0,0
1537,0,0,0,0,0,0
1538,0,0,0,0,0,0
1539,118,1310,9,776,2031,59
1540,132,1322,0,279,1358,27
1541,0,0,0,0,0,0
1542,117,1486,0,307,900,12
1543,0,0,0,0,0,0
1544,92,1124,3,60,276,52
1545,0,0,0,0,0,0
1546,46,668,53,94,730,41
1547,0,0,0,0,0,0
1548,45,757,0,54,639,0
1549,0,0,0,0,0,0
1550,0,625,4,53,459,9
1551,0,527,0,114,166,0
1552,0,0,0,0,2,0
1553,0,414,0,674,373,11
1554,0,0,0,0,0,0
1555,3,622,0,691,267,0
1556,0,0,0,0,0,0
1557,0,620,0,801,354,0
1558,0,0,0,0,0,0
1559,0,449,0,729,380,0
1560,0,4,0,0,0,0
1561,0,0,0,0,2,0
1562,130,986,6,1037,1008,66
1563,0,0,0,0,0,0
1564,0,483,0,220,47,0
1565,0,0,0,0,0,0
1566,0,385,0,249,343,0
1567,0,0,0,0,0,0
1568,0,478,0,211,121,0
1569,0,500,0,71,182,0
1570,0,0,0,0,0,0
1571,3,418,0,123,274,0
1572,0,0,0,0,0,0
1573,0,277,0,332,662,0
1574,0,0,0,0,0,0
1575,0,204,0,370,259,0
1576,0,0,0,2,0,0
1577,0,310,0,337,168,0
1578,0,0,0,0,0,0
1579,0,0,0,0,0,0
1580,0,577,2,401,122,0
1581,0,0,0,0,0,0
1582,1,328,0,101,91,0
1583,0,0,0,0,0,0
1584,0,399,0,32,209,0
1585,0,0,0,0,0,0
1586,0,489,0,50,74,0
1587,0,0,0,0,0,0
1588,0,613,0,31,153,0
1589,0,11,0,0,0,0
1590,0,650,0,0,417,0
1591,4,778,0,185,718,74
1592,0,0,0,0,0,0
1593,0,512,0,0,332,0
1594,0,0,0,0,0,0
1595,7,390,4,0,348,5
1596,0,0,0,0,0,0
1597,2,315,0,0,233,5
1598,0,0,0,0,0,0
1599,0,0,0,0,0,0
1600,0,0,0,0,0,0
1601,44,516,40,77,428,0
1602,8,397,0,0,101,0
1603,0,0,0,0,0,0
1604,29,333,14,42,300,0
1605,0,0,0,0,0,0
1606,0,236,0,33,176,0
1607,0,0,0,0,0,0
1608,86,406,0,108,207,0
1609,0,0,0,0,0,0
1610,109,478,0,113,279,0
1611,0,0,0,0,0,0
1612,121,386,0,83,558,0
1613,180,693,0,67,456,0
1614,0,0,0,0,0,0
1615,229,863,1,389,122,0
1616,0,0,0,0,0,0
1617,220,1023,0,443,391,0
1618,0,0,0,0,0,0
1619,202,1068,0,406,349,0
1620,0,0,0,0,0,0
1621,0,0,0,0,0,0
1622,0,0,0,0,0,0
1623,329,1617,0,911,918,0
1624,0,0,0,0,0,0
1625,113,810,0,126,123,0
1626,108,1055,0,108,89,0
1627,0,0,0,0,6,0
1628,65,1001,0,88,31,0
1629,0,0,0,0,0,0
1630,117,635,0,69,0,0
1631,0,0,0,0,0,0
1632,0,42,0,4,21,0
1633,0,0,0,0,0,0
1634,14,313,0,32,20,0
1635,0,0,0,0,0,0
1636,5,239,0,83,302,0
1637,0,288,0,82,243,0
1638,0,0,0,0,0,0
1639,0,277,0,36,33,0
1640,0,0,0,0,0,0
1641,6,101,0,45,0,0
1642,0,0,0,0,0,0
1643,0,128,0,115,106,0
1644,0,0,0,0,0,0
1645,0,0,0,0,0,0
1646,34,442,0,685,439,0
1647,0,0,0,0,0,0
1648,2,100,0,313,126,0
1649,0,0,0,4,4,0
1650,2,3,0,440,69,0
1651,0,0,0,3,0,0
1652,28,401,92,636,401,5
1653,0,0,0,0,0,0
1654,0,593,0,518,73,0
1655,18,436,0,663,337,0
1656,0,0,0,0,0,0
1657,0,268,39,679,98,0
1658,0,0,0,0,0,0
1659,0,16,0,564,88,0
1660,0,0,0,0,0,0
1661,0,191,0,427,188,0
1662,0,0,0,0,0,0
1663,0,162,0,292,134,2
1664,0,0,0,0,0,0
1665,0,0,0,0,0,0
1666,18,120,0,203,697,0
1667,0,0,0,0,0,0
1668,0,61,0,512,337,0
1669,0,0,0,0,0,0
1670,0,0,0,824,414,0
1671,0,0,0,0,0,0
1672,0,12,0,890,510,0
1673,0,1,0,1173,410,0
1674,0,0,0,0,0,0
1675,0,0,0,1112,409,0
1676,0,0,0,0,0,0
1677,0,0,0,1196,459,0
1678,0,0,0,0,0,0
1679,0,0,0,1102,493,0
1680,0,0,0,0,0,0
1681,3,9,3,977,638,4
1682,0,0,0,0,0,0
1683,0,0,0,734,189,0
1684,0,0,0,0,0,0
1685,0,0,0,0,0,0
1686,41,38,0,680,316,0
1687,0,0,0,0,0,0
1688,0,0,0,352,84,1
1689,0,0,0,0,0,0
1690,0,1,0,589,159,0
1691,0,0,0,2,0,0
1692,0,75,0,736,90,0
1693,0,0,0,0,0,0
1694,0,340,0,850,407,0
1695,0,512,0,795,206,0
1696,0,0,0,0,0,0
1697,0,1094,17,825,192,0
1698,0,0,0,0,0,0
1699,0,1089,0,824,119,0
1700,0,0,0,0,0,0
1701,0,791,0,685,146,0
1702,0,0,0,0,0,0
1703,0,939,0,633,270,0
1704,0,0,0,0,0,0
1705,0,0,0,0,0,0
1706,0,0,0,0,0,0
1707,0,2090,43,546,642,0
1708,2,1224,4,167,312,0
1709,0,0,0,0,0,0
1710,2,725,0,200,200,0
1711,2,2,0,0,3,0
1712,42,1101,2,232,201,1
1713,0,0,0,0,0,0
1714,1,1541,21,247,368,0
1715,0,0,0,0,0,0
1716,13,1202,10,287,617,0
1717,0,0,0,0,0,0
1718,7,1007,0,198,740,0
1719,7,1266,0,132,430,0
1720,0,0,0,0,0,0
1721,127,1318,27,35,196,0
1722,0,0,0,6,0,0
1723,311,1396,46,90,89,0
1724,0,0,0,0,0,0
1725,261,1269,29,50,301,0
1726,0,0,0,0,0,0
1727,265,1231,15,46,280,0
1728,0,0,0,0,0,0
1729,0,0,0,0,0,0
1730,461,829,0,145,404,0
1731,0,0,0,0,0,0
1732,139,1678,16,67,219,0
1733,0,0,0,0,0,0
1734,68,1694,30,66,256,0
1735,0,0,0,0,0,0
1736,2,1577,26,71,308,0
1737,0,0,0,0,0,0
1738,22,1398,20,92,331,0
1739,0,0,0,0,0,0
1740,8,987,0,91,163,0
1741,85,663,2,89,291,0
1742,0,0,0,0,0,0
1743,38,754,0,58,84,0
1744,0,13,0,6,0,0
1745,64,981,0,40,273,0
1746,0,0,0,0,0,0
1747,9,699,0,51,138,0
1748,0,0,0,0,0,0
1749,20,796,1,51,90,0
1750,0,0,0,0,0,0
1751,0,0,0,0,0,0
1752,93,1113,149,130,622,0
1753,0,0,0,3,1,0
1754,3,1568,184,153,359,0
1755,0,0,0,0,0,0
1756,11,1811,41,168,243,0
1757,0,0,0,0,0,0
1758,22,1497,12,216,154,0
1759,0,866,0,63,70,0
1760,0,0,0,0,4,0
1761,0,703,31,24,131,0
1762,0,0,0,0,7,0
1763,0,1128,25,6,58,0
1764,0,0,0,0,0,0
1765,0,830,96,13,58,0
1766,0,0,0,0,0,0
1767,0,146,6,165,184,0
1768,0,0,0,0,0,0
1769,0,811,0,338,287,0
1770,0,0,0,6,0,0
1771,0,0,0,0,0,0
1772,20,916,7,557,425,0
1773,0,0,0,0,0,0
1774,4,402,0,0,73,0
1775,0,0,0,0,0,0
1776,0,530,0,165,206,0
1777,0,0,0,0,2,0
1778,10,363,0,289,301,0
1779,0,396,0,203,291,0
1780,0,0,0,0,0,0
1781,0,647,0,143,314,0
1782,0,0,0,0,0,0
1783,0,645,0,84,295,4
1784,0,0,0,0,0,0
1785,0,591,0,81,209,0
1786,0,0,0,0,0,0
1787,9,441,0,6,135,0
1788,0,0,0,0,0,0
1789,0,0,0,0,0,0
1790,35,286,3,157,607,0
1791,0,0,0,0,0,0
1792,1,183,0,65,264,0
1793,0,0,0,0,0,0
1794,0,265,0,56,189,0
1795,0,0,0,0,2,0
1796,0,89,0,57,191,0
1797,0,0,0,0,0,0
1798,0,99,0,75,153,0
1799,0,0,0,0,6,0
1800,3,380,190,83,219,0
1801,2,509,372,172,270,0
1802,0,0,0,0,0,0
1803,1,599,336,61,59,0
1804,0,0,0,0,0,0
1805,3,807,272,84,10,3
1806,0,0,0,0,0,0
1807,0,654,19,50,20,0
1808,0,0,0,0,8,0
1809,0,19,4,55,39,0
1810,0,0,0,0,0,0
1811,2,335,0,10,3,0
1812,0,0,0,0,0,0
1813,0,0,0,0,0,0
1814,119,369,159,326,249,0
1815,0,0,0,0,0,0
1816,38,39,314,376,162,0
1817,0,0,0,0,0,0
1818,7,94,312,459,39,0
1819,0,0,0,0,0,0
1820,53,80,133,495,74,0
1821,0,0,0,0,0,0
1822,48,225,9,343,60,0
1823,0,0,0,0,1,0
1824,27,154,72,212,77,0
1825,7,104,28,27,116,0
1826,0,0,0,0,0,0
1827,14,42,82,24,76,0
1828,0,0,0,0,0,0
1829,44,327,0,43,73,0
1830,0,0,0,4,0,0
1831,190,367,36,99,144,5
1832,0,0,0,0,0,0
1833,269,380,16,0,13,0
1834,0,0,0,0,0,0
1835,351,446,65,30,44,0
1836,0,0,0,0,0,0
1837,0,0,0,0,0,0
1838,314,391,425,469,269,0
1839,0,0,0,0,0,0
1840,221,722,690,270,55,0
1841,0,0,0,0,0,0
1842,123,688,375,570,270,0
1843,0,0,0,2,0,0
1844,201,394,343,764,310,0
1845,88,325,324,771,602,0
1846,0,0,0,0,0,0
1847,116,490,522,860,934,0
1848,0,0,0,0,0,0
1849,104,49,685,1000,994,0
1850,0,0,0,0,0,0
1851,28,178,825,1201,840,0
1852,0,0,0,0,0,0
1853,15,207,202,1010,442,0
1854,0,0,0,0,3,0
1855,21,6,423,532,505,0
1856,0,0,0,0,0,0
1857,0,0,0,0,0,0
1858,258,690,2863,806,1129,3
1859,0,0,0,0,0,0
1860,82,522,1022,923,611,0
1861,0,0,0,0,0,0
1862,124,433,387,1035,712,8
1863,0,0,0,0,0,0
1864,118,313,20,809,415,0
1865,32,228,213,822,416,0
1866,0,0,0,0,0,0
1867,121,262,314,886,650,4
1868,0,0,0,0,0,0
1869,21,47,26,605,286,13
1870,0,0,0,2,6,0
1871,7,190,0,643,300,11
1872,0,0,0,0,0,0
1873,0,504,0,328,166,0
1874,0,0,0,0,0,0
1875,0,0,0,0,0,0
1876,3,938,281,387,249,0
1877,0,0,0,0,0,0
1878,6,85,0,56,58,0
1879,0,0,0,0,0,0
1880,0,363,0,29,77,0
1881,0,0,0,0,0,0
1882,0,111,2,98,104,0
1883,0,98,7,48,144,0
1884,0,0,0,0,0,0
1885,6,110,0,155,54,0
1886,0,0,0,0,0,0
1887,0,15,0,30,94,0
1888,0,0,0,3,0,0
1889,0,0,0,65,98,0
1890,0,0,0,0,0,0
1891,88,86,2,229,139,10
1892,0,0,0,0,0,0
1893,0,0,0,6,26,0
1894,28,0,1,6,99,0
1895,0,0,0,0,0,0
1896,0,0,0,0,0,0
1897,0,0,0,0,0,0
1898,55,3,2,23,176,0
1899,0,0,0,0,0,0
1900,0,0,0,29,33,0
1901,0,0,0,0,0,0
1902,21,2,0,361,105,0
1903,0,0,0,0,0,0
1904,0,0,0,190,0,0
1905,0,0,0,0,2,0
1906,153,0,0,220,127,0
1907,125,2,0,50,27,0
1908,0,0,0,0,0,0
1909,155,0,0,212,109,0
1910,0,0,0,0,0,0
1911,100,0,0,255,373,5
1912,0,0,0,2,0,0
1913,148,0,0,210,170,1
1914,0,0,0,0,0,0
1915,117,0,0,95,327,0
1916,0,0,0,0,0,0
1917,88,0,0,111,84,1
1918,50,0,0,38,97,0
1919,0,0,0,0,0,0
1920,0,0,0,0,0,0
1921,0,0,0,0,0,0
1922,161,136,16,455,978,8
1923,0,0,0,0,0,0
1924,0,115,0,72,130,0
1925,0,0,0,0,0,0
1926,19,376,65,68,170,0
1927,0,0,0,0,0,0
1928,0,441,61,53,129,0
1929,0,141,0,42,163,0
1930,0,0,0,0,0,0
1931,0,87,19,66,377,0
1932,0,0,0,0,0,0
1933,0,0,0,52,212,0
1934,0,0,0,0,0,0
1935,0,0,29,141,175,0
1936,0,0,0,0,0,0
1937,0,0,0,188,240,0
1938,0,0,0,0,0,0
1939,0,0,0,58,347,0
1940,0,0,0,0,0,0
1941,0,0,0,0,0,0
1942,9,10,0,178,380,0
1943,0,0,0,0,6,0
1944,11,22,0,33,118,0
1945,0,0,0,0,0,0
1946,0,30,0,17,19,0
1947,0,0,0,0,0,0
1948,0,10,0,36,81,0
1949,0,0,0,0,0,0
1950,0,11,0,68,268,0
1951,7,127,0,133,366,8
1952,0,0,0,0,0,0
1953,20,326,0,0,17,0
1954,0,0,0,0,0,0
1955,93,578,0,0,0,0
1956,0,0,0,0,0,0
1957,128,827,0,4,78,0
1958,0,0,0,0,0,0
1959,100,980,0,46,160,0
1960,0,0,0,0,0,0
1961,0,0,0,0,0,0
1962,210,812,0,62,399,0
1963,0,0,0,0,2,0
1964,66,621,0,32,142,0
1965,0,0,0,0,0,0
1966,12,695,0,24,78,0
1967,0,0,0,0,0,0
1968,24,933,0,131,63,0
1969,69,1216,0,121,130,0
1970,0,0,0,0,0,0
1971,75,1135,0,51,108,0
1972,0,0,0,0,0,0
1973,68,834,0,84,427,0
1974,0,0,0,0,0,0
1975,89,562,0,54,591,0
1976,0,5,0,0,0,0
1977,111,418,0,113,499,0
1978,74,267,0,36,448,0
1979,0,0,0,0,0,0
1980,0,0,0,0,0,0
1981,0,0,0,0,0,0
1982,158,277,4,103,639,4
1983,0,0,0,0,0,0
1984,45,158,0,8,67,0
1985,0,0,0,0,0,0
1986,17,78,0,39,202,0
1987,0,0,0,0,0,0
1988,28,4,0,33,349,0
1989,0,39,0,59,320,0
1990,0,0,0,0,0,0
1991,0,0,0,104,241,0
1992,0,0,0,0,0,0
1993,23,20,0,149,224,0
1994,0,0,0,0,2,0
1995,0,61,0,251,216,0
1996,0,0,0,0,0,0
1997,13,30,0,89,365,0
1998,0,0,0,0,0,0
1999,8,1,0,145,236,0
2000,0,38,0,104,189,0
2001,0,0,0,2,0,0
2002,17,0,0,170,385,0
2003,0,0,0,0,0,0
2004,0,0,0,0,0,0
2005,0,0,0,0,0,0
2006,45,43,0,267,515,0
2007,0,0,0,0,0,0
2008,32,14,0,56,165,0
2009,0,0,0,0,4,0
2010,4,0,0,61,74,0
2011,69,0,0,48,97,3
2012,0,0,0,0,0,0
2013,19,0,0,25,53,0
2014,0,0,0,0,0,0
2015,5,0,0,121,159,0
2016,0,0,0,0,0,0
2017,42,0,0,56,234,0
2018,0,0,0,0,0,0
2019,74,1,0,48,298,0
2020,0,0,0,0,0,0
2021,47,0,0,0,175,0
2022,0,0,0,0,0,0
2023,84,0,0,0,39,0
2024,3,0,0,48,47,0
2025,0,0,0,0,0,0
2026,0,0,0,0,0,0
2027,0,0,0,0,0,0
2028,6,0,0,208,411,0
2029,0,0,0,0,0,0
2030,0,0,0,49,148,0
2031,0,0,0,0,0,0
2032,0,0,0,43,164,0
2033,0,0,0,0,0,0
2034,0,0,0,56,147,0
2035,11,0,0,128,115,0
2036,0,0,0,0,0,0
2037,2,0,0,499,63,0
2038,0,0,0,0,0,0
2039,13,0,0,967,600,0
2040,0,0,0,0,0,0
2041,12,0,0,1120,723,0
2042,0,0,0,0,0,0
2043,0,0,0,1151,577,0
2044,0,0,0,0,0,0
2045,0,0,0,1012,1460,1
2046,0,0,0,0,0,0
2047,0,0,0,0,0,0
2048,2,0,0,843,1256,0
2049,0,0,0,0,0,0
2050,3,0,0,915,1568,3
2051,0,0,0,0,0,0
2052,0,0,0,1436,2913,0
2053,0,0,0,0,0,0
2054,0,0,0,1643,4034,0
2055,0,0,0,1413,4626,136
2056,0,0,0,0,0,0
2057,0,0,0,1302,5279,183
2058,0,0,0,0,0,0
2059,0,0,0,1284,5319,341
2060,0,0,0,0,0,0
2061,14,0,0,1012,4523,352
2062,0,0,0,0,0,0
2063,45,0,0,925,3905,272
2064,0,0,0,0,0,0
2065,0,0,0,0,0,0
2066,39,0,0,1136,4382,879
2067,0,0,0,0,0,0
2068,64,0,0,557,1066,73
2069,0,0,0,0,0,0
2070,58,0,0,333,1215,47
2071,0,0,0,2,0,0
2072,44,1,2,420,823,32
2073,0,0,0,0,0,0
2074,0,0,0,184,182,28
2075,58,0,0,346,146,132
2076,0,0,0,4,0,0
2077,0,0,0,480,78,10
2078,0,0,0,2,0,0
2079,4,0,0,487,270,22
2080,0,0,0,0,0,0
2081,14,0,0,305,261,14
2082,0,0,0,0,0,0
2083,0,0,0,106,267,0
2084,0,0,0,141,264,34
2085,0,0,0,0,0,0
2086,0,0,0,60,145,30
2087,0,0,0,0,0,0
2088,0,0,0,0,0,0
2089,0,0,0,0,0,0
2090,203,0,0,156,585,48
2091,0,0,0,0,0,0
2092,168,0,0,28,32,0
2093,0,0,0,0,0,0
2094,151,0,0,84,2,0
2095,176,2,0,115,36,0
2096,0,0,0,0,0,0
2097,168,0,0,156,22,0
2098,0,0,0,0,0,0
2099,156,6,0,341,66,4
2100,0,0,0,0,0,0
2101,224,52,3,749,351,6
2102,0,0,0,0,1,0
2103,192,41,0,436,167,0
2104,0,0,0,0,0,0
2105,230,125,0,197,91,0
2106,148,119,0,579,544,0
2107,0,0,0,0,0,0
2108,148,233,0,649,699,0
2109,0,0,0,0,0,0
2110,144,102,0,972,404,0
2111,0,0,0,0,0,0
2112,0,0,0,0,0,0
2113,0,0,0,0,0,0
2114,125,80,0,873,514,33
2115,0,0,0,0,0,0
2116,0,115,0,693,262,6
2117,104,290,0,749,337,0
2118,0,0,0,0,0,0
2119,65,295,0,530,360,0
2120,0,0,0,0,0,0
2121,264,302,74,13,21,0
2122,0,0,0,0,0,0
2123,290,546,131,297,89,0
2124,0,0,0,0,0,0
2125,197,139,383,294,418,0
2126,0,0,0,0,0,0
2127,316,537,1711,25,18,0
2128,245,766,1460,0,0,0
2129,0,3,0,0,0,0
2130,362,1109,1639,361,106,3
2131,0,0,0,0,0,0
2132,0,0,0,0,0,0
2133,0,0,0,0,0,0
2134,1449,1609,1439,249,60,0
2135,0,0,0,0,0,0
2136,643,1235,64,146,34,0
2137,0,0,0,0,0,0
2138,761,1265,18,42,35,0
2139,0,0,0,0,0,0
2140,538,679,150,5,31,0
2141,301,594,134,187,42,1
2142,0,9,0,0,0,0
2143,288,350,162,32,96,0
2144,0,0,0,0,0,0
2145,335,473,9,11,54,0
2146,0,0,0,0,0,0
2147,306,343,47,9,18,0
2148,0,0,0,0,0,0
2149,190,411,254,3,2,0
2150,0,0,0,0,0,0
2151,0,0,0,0,0,0
2152,211,573,441,0,22,0
2153,0,0,0,0,0,0
2154,59,144,0,13,26,0
2155,0,0,0,0,0,0
2156,92,76,202,22,0,0
2157,0,0,0,0,0,0
2158,158,133,230,9,0,6
2159,136,127,47,0,0,0
2160,0,0,0,0,0,0
2161,293,144,30,63,32,74
2162,0,0,0,0,0,0
2163,0,113,183,11,0,0
2164,0,0,0,0,0,0
2165,277,168,175,106,20,8
2166,0,0,0,0,0,0
2167,109,34,0,0,1,4
2168,0,0,0,0,0,0
2169,198,59,0,0,0,7
2170,81,3,33,0,0,0
2171,0,0,0,0,0,0
2172,0,0,0,0,0,0
2173,0,0,0,0,0,0
2174,399,349,200,9,12,96
2175,0,0,0,0,0,0
2176,169,121,0,0,0,1
2177,0,0,0,0,0,0
2178,201,324,56,0,13,1
2179,111,72,0,0,0,0
2180,0,0,0,0,0,0
2181,196,84,0,0,0,9
2182,0,0,0,0,0,0
2183,35,9,3,0,0,0
2184,0,0,0,0,0,0
2185,95,50,4,3,0,0
2186,1,0,0,0,0,0
2187,143,82,0,0,0,0
2188,172,61,0,0,0,0
2189,0,0,0,0,0,0
2190,164,121,21,0,1,2
2191,0,0,0,0,0,0
2192,79,3,0,0,0,0
2193,0,0,0,0,0,0
2194,138,107,0,0,0,0
2195,0,0,0,0,0,0
2196,0,0,0,0,0,0
2197,0,0,0,0,0,0
2198,158,110,31,64,52,2
2199,134,49,0,0,22,0
2200,0,0,0,0,0,0
2201,83,25,0,0,9,11
2202,0,0,0,0,0,0
2203,70,77,0,0,2,38
2204,0,0,0,0,0,0
2205,286,166,0,54,62,0
2206,0,0,0,0,0,0
2207,373,149,0,99,149,10
2208,0,0,0,0,0,0
2209,442,294,7,134,158,22
2210,487,718,222,133,57,0
2211,0,0,0,0,0,0
2212,352,1299,125,250,129,0
2213,0,0,0,0,0,0
2214,106,1526,524,145,89,0
2215,0,0,0,0,0,0
2216,0,991,1468,154,1,0
2217,0,2,0,0,0,0
2218,0,0,0,0,0,0
2219,0,0,0,0,0,0
2220,113,423,2301,742,516,0
2221,0,0,0,0,3,0
2222,16,258,116,270,82,6
2223,0,0,19,64,9,0
2224,0,0,0,0,0,0
2225,6,43,234,59,0,0
2226,0,0,0,0,0,0
2227,0,0,44,21,6,1
2228,0,0,0,0,0,0
2229,0,0,0,0,64,0
2230,0,0,0,0,0,0
2231,76,2,43,23,196,0
2232,0,0,0,0,0,0
2233,12,0,9,0,3,0
2234,0,0,0,0,7,0
2235,0,0,0,0,0,0
2236,0,0,0,0,0,0
2237,0,0,0,0,0,0
2238,0,1,0,102,482,0
2239,0,0,0,0,0,0
2240,0,0,0,0,0,0
2241,0,0,0,0,0,0
2242,0,81,0,203,35,0
2243,0,0,0,0,0,0
2244,0,10,3,38,24,0
2245,0,1,0,100,11,0
2246,0,0,0,0,0,0
2247,0,0,0,79,2,0
2248,0,0,0,0,0,0
2249,0,0,0,10,0,0
2250,0,0,0,0,0,0
2251,0,5,0,172,62,0
2252,0,0,0,0,0,0
2253,0,0,0,0,3,0
2254,0,0,0,0,0,0
2255,0,0,0,0,0,0
2256,0,0,0,0,0,0
2257,0,0,0,0,0,0
2258,0,0,2,0,7,0
2259,0,0,0,0,0,0
2260,6,15,0,0,4,0
2261,0,0,0,0,0,0
2262,3,113,0,0,0,0
