"frame","head_patient","torso_patient","legs_patient","head_therapist","torso_therapist","legs_therapist"
446,0,0,0,74,40,3
447,0,0,0,65,77,0
448,0,0,0,20,42,78
449,0,0,0,0,0,119
450,0,0,0,95,57,133
451,0,0,0,132,46,114
452,0,0,0,180,27,167
453,0,0,0,147,15,22
454,0,0,0,382,19,2
455,0,0,0,724,48,0
456,0,0,0,847,71,18
457,0,0,0,1263,234,4
458,0,0,0,1188,89,11
459,0,0,0,1057,187,11
460,0,0,0,629,45,14
461,0,0,0,480,111,1
462,0,0,0,268,10,78
463,8,0,0,164,195,965
464,0,0,0,1,248,1070
465,0,0,0,22,51,290
466,0,2,0,12,108,84
467,0,0,0,202,2,64
468,0,0,0,522,7,39
469,0,0,0,1269,41,2
470,0,0,0,1630,2,13
471,0,0,0,2199,22,45
472,0,0,0,2289,277,97
473,0,0,0,2330,928,141
474,0,0,0,2010,1757,133
475,0,0,0,1740,2797,651
476,0,0,0,2137,3496,723
477,0,0,0,2489,4030,1092
478,0,0,0,2796,5072,1566
479,0,0,0,2800,5914,1897
480,0,0,0,2800,6926,2689
481,0,0,0,2694,7621,3636
482,0,0,0,2549,8749,5159
483,0,0,0,2429,9169,6500
484,0,0,0,2217,9461,6944
485,0,0,0,2433,9065,8581
486,0,0,0,2787,8954,8856
487,0,0,0,3036,8239,9795
488,0,0,0,3393,7956,11356
489,0,0,0,3255,7190,12627
490,0,0,0,3220,6708,11691
491,0,0,0,2801,5567,10862
492,0,0,0,2283,4979,9346
493,0,0,0,1406,4174,10632
494,0,0,0,1048,2897,8940
495,0,0,0,1238,1397,8424
496,0,0,0,1726,1778,6973
497,0,0,0,2386,3645,4526
498,0,0,0,2694,4016,1712
499,0,0,0,2818,4294,1708
500,0,0,0,2825,5316,3597
501,0,0,0,2629,7761,7063
502,10,0,0,2350,9588,10448
503,8,3,0,1843,10314,11712
504,4,0,0,1491,10238,11375
505,0,0,0,1221,9749,10672
506,0,0,0,1096,8599,10745
507,0,0,0,1027,8011,11136
508,0,0,0,671,6814,11848
509,0,0,0,441,5894,11271
510,0,0,0,441,4545,10946
511,0,0,0,609,3222,9929
512,0,0,0,488,2173,8138
513,0,0,0,491,1590,6978
514,0,0,0,365,1465,7179
515,0,0,0,308,3377,8370
516,0,0,0,159,4632,10698
517,0,0,0,139,6517,12461
518,0,0,0,185,8082,14856
519,0,0,0,354,9040,15391
520,0,0,0,580,8688,15747
521,0,0,0,453,8232,12912
522,0,0,0,508,7002,10376
523,0,0,0,811,6559,8459
524,0,0,0,1091,6310,8040
525,0,0,0,1447,5514,7432
526,0,0,0,1763,4449,8199
527,0,0,0,2015,3919,8387
528,0,0,0,2309,3776,4573
529,0,0,0,2557,3056,8214
530,0,0,0,2757,3330,7894
531,0,0,0,2719,2767,4463
532,0,0,0,2837,2342,2405
533,0,0,0,2936,1878,1885
534,0,0,0,3031,2306,2971
535,0,0,0,2902,2525,4299
536,0,0,0,2621,2481,3996
537,0,0,0,2286,2543,3438
538,0,0,0,1946,1586,2720
539,0,0,0,1667,1066,2759
540,0,0,0,1247,527,3563
541,0,0,0,797,464,4489
542,0,0,0,464,650,4831
543,0,0,0,294,503,4341
544,0,0,0,320,564,4373
545,0,0,0,154,247,4353
546,0,0,0,128,181,3772
547,0,0,0,45,431,2176
548,0,0,0,12,345,2304
549,0,0,0,100,605,2762
550,0,0,0,69,486,2754
551,0,0,0,6,733,2530
552,0,0,0,30,830,1711
553,0,0,0,76,817,1917
554,0,0,0,107,864,1500
555,0,0,0,95,927,935
556,0,0,0,66,847,706
557,0,0,0,134,423,399
558,0,0,0,168,205,188
559,0,0,0,125,264,323
560,0,0,0,151,399,462
561,0,0,0,258,768,749
562,0,0,0,239,326,543
563,0,0,0,307,204,191
564,0,0,0,261,440,254
565,0,0,0,97,341,587
566,0,0,0,160,294,712
567,0,0,0,198,112,770
568,0,0,0,249,6,432
569,0,0,0,155,0,57
570,0,0,0,110,262,863
571,0,0,0,72,357,1157
572,0,0,0,68,169,759
573,0,0,0,33,130,112
574,0,0,0,58,90,25
575,0,0,0,70,70,8
576,0,0,0,129,96,0
577,0,0,0,275,113,0
578,0,0,0,215,86,6
579,68,49,0,278,271,6
580,589,110,0,524,482,2
581,932,159,0,463,317,0
582,861,175,0,331,639,0
583,322,63,0,405,874,8
584,258,100,0,484,698,0
585,474,166,0,620,578,10
586,849,297,0,555,199,0
587,1176,314,0,482,137,0
588,1474,395,0,361,264,24
589,1596,292,0,176,603,35
590,1473,313,0,114,574,0
591,1137,325,0,71,795,0
592,836,306,0,74,854,0
593,391,181,0,229,1087,0
594,664,192,0,267,1003,0
595,745,331,0,344,915,4
596,783,398,0,212,893,0
597,611,266,0,125,922,12
598,272,131,0,73,801,17
599,170,50,0,94,844,24
600,101,33,0,110,858,31
601,176,11,0,140,839,0
602,321,85,0,141,827,3
603,386,149,0,157,801,3
604,377,69,0,169,458,74
605,81,0,0,110,118,26
606,124,15,0,85,0,33
607,506,50,0,59,110,171
608,502,47,0,23,83,278
609,372,23,0,218,73,190
610,220,6,0,128,119,72
611,38,0,0,79,50,78
612,0,0,0,301,70,93
613,0,0,0,158,82,116
614,0,0,0,82,49,111
615,0,0,0,301,52,171
616,0,0,0,315,117,285
617,0,0,0,233,137,387
618,0,0,0,213,146,365
619,0,0,0,214,55,377
620,0,0,0,94,2,411
621,0,0,0,26,8,459
622,0,0,0,54,9,382
623,0,0,0,6,5,269
624,0,0,0,2,0,86
625,0,0,0,16,0,246
626,0,0,0,4,0,351
627,0,0,0,50,0,498
628,0,0,0,92,3,654
629,0,0,0,89,16,477
630,0,0,0,88,221,161
631,0,0,0,66,472,152
632,0,0,0,126,704,598
633,0,0,0,174,1096,1008
634,0,0,0,275,1269,1737
635,0,0,0,103,1173,2290
636,0,0,0,72,1450,3161
637,0,0,0,238,1921,3996
638,0,0,0,138,2045,4021
639,1,0,0,43,2435,3572
640,6,13,0,195,2365,3159
641,0,0,0,301,2224,2575
642,0,0,0,560,2917,2267
643,0,0,0,666,3942,2085
644,0,0,0,787,4939,1792
645,0,0,0,817,7002,1820
646,0,0,0,903,9062,1584
647,0,0,0,1151,9804,1201
648,0,0,0,1370,10590,781
649,0,0,0,1222,10882,544
650,0,0,0,822,11137,265
651,0,0,0,517,11432,171
652,0,0,0,687,11973,130
653,0,0,0,957,12636,88
654,0,0,0,1231,12841,345
655,0,0,0,1427,11902,488
656,0,0,0,1658,9773,397
657,0,0,0,1640,6940,397
658,0,0,0,1507,3691,571
659,0,0,0,1121,1717,872
660,0,0,0,675,1698,961
661,0,0,0,481,2054,699
662,0,0,0,574,1929,167
663,0,0,0,702,2151,3
664,0,0,0,191,786,3
665,0,0,0,125,504,0
666,0,0,0,51,400,0
667,0,0,0,187,737,0
668,0,0,0,171,863,0
669,0,0,0,258,1056,0
670,7,0,0,114,1578,0
671,43,0,0,126,2552,0
672,79,0,0,330,4627,0
673,54,0,0,578,6637,0
674,36,0,0,844,7972,0
675,6,0,0,1278,8773,0
676,0,0,0,1045,9978,0
677,0,0,0,566,11711,169
678,0,0,0,479,12494,389
679,0,0,0,501,13410,1019
680,0,0,0,490,12290,1559
681,0,0,0,515,10794,1763
682,0,0,0,358,8301,2080
683,0,0,0,208,5225,3329
684,0,0,0,151,3491,2555
685,0,0,0,362,2864,4288
686,0,0,0,526,1762,3835
687,0,0,0,270,1134,3026
688,0,0,0,581,283,1817
689,0,0,0,596,359,1022
690,0,0,0,402,358,747
691,0,0,0,211,187,693
692,0,0,0,92,47,996
693,0,0,0,13,237,1192
694,0,0,0,343,344,2197
695,0,0,0,1070,634,1426
696,0,0,0,1308,1246,927
697,0,0,0,267,1112,1297
698,0,0,0,249,170,847
699,0,0,0,355,411,640
700,0,0,0,341,601,300
701,19,0,0,241,838,243
702,271,65,0,173,362,395
703,506,147,0,136,324,305
704,307,22,0,83,55,262
705,11,0,0,43,30,73
706,617,101,0,28,36,142
707,1201,380,0,10,47,47
708,1574,489,0,8,0,123
709,1794,734,0,53,198,178
710,1816,667,0,29,10,201
711,1729,676,0,28,55,219
712,1426,561,0,50,113,403
713,945,414,0,171,363,444
714,596,246,0,187,274,635
715,134,61,0,215,653,772
716,207,58,0,169,670,742
717,634,260,0,150,470,390
718,975,327,0,172,375,73
719,980,345,0,132,163,86
720,667,355,0,184,550,1
721,566,288,0,101,290,0
722,508,214,0,162,541,5
723,501,200,0,85,173,0
724,417,128,0,183,402,14
725,415,95,0,40,162,0
726,335,64,0,46,114,0
727,282,54,0,16,35,17
728,115,0,0,0,22,1
729,18,0,0,44,28,0
730,148,4,0,50,97,0
731,232,7,0,228,243,14
732,224,28,0,253,156,16
733,89,8,0,448,374,789
734,0,0,0,356,310,1582
735,0,0,0,257,341,2024
736,0,0,0,110,161,589
737,57,0,0,35,341,148
738,334,9,0,66,264,209
739,582,52,0,157,273,71
740,819,114,0,240,130,120
741,930,202,0,408,197,39
742,755,202,0,214,140,27
743,554,88,0,254,31,36
744,434,35,0,65,11,72
745,552,14,0,98,6,18
746,295,34,0,57,8,1
747,82,10,0,118,0,0
748,15,0,0,143,0,0
749,0,0,0,175,0,0
750,0,0,0,154,6,7
751,0,8,0,66,0,0
752,0,0,0,16,3,1
753,0,0,0,2,0,0
754,0,0,0,0,0,0
755,0,0,0,0,3,0
756,0,0,0,19,0,0
757,0,0,0,6,0,0
758,0,0,0,19,0,0
759,0,0,0,0,0,0
760,0,0,0,0,0,0
761,0,0,0,11,0,0
762,0,0,0,12,0,0
763,0,0,0,37,0,0
764,0,0,0,53,0,0
765,0,0,0,51,0,0
766,0,0,0,52,0,0
767,0,0,0,40,0,0
768,0,0,0,39,0,0
769,0,0,0,30,0,0
770,0,0,0,87,0,0
771,0,0,0,229,1,90
772,0,0,0,287,0,89
773,0,0,0,245,1,148
774,8,4,0,176,8,77
775,0,0,0,272,26,43
776,0,0,0,366,1,156
777,0,0,0,433,51,527
778,0,0,0,517,87,220
779,0,0,0,443,299,34
780,12,6,0,235,341,22
781,0,0,0,89,77,86
782,0,0,0,2,2,151
783,6,0,0,0,1,181
784,0,0,0,2,6,211
785,0,0,0,0,14,151
786,0,0,0,13,6,107
787,0,0,0,96,0,50
788,0,0,0,26,0,2
789,0,0,0,1,0,0
790,0,0,0,2,6,2
791,0,0,0,0,0,44
792,0,0,0,49,0,147
793,0,0,0,153,0,164
794,0,0,0,58,0,169
795,0,0,0,276,1,146
796,0,0,0,453,0,46
797,0,0,0,715,1,0
798,0,0,0,983,0,86
799,0,0,0,1045,21,166
800,0,0,0,1081,0,165
801,0,0,0,946,0,165
802,0,0,0,1063,0,131
803,0,0,0,793,0,0
804,0,0,0,799,0,89
805,0,0,0,757,21,147
806,0,0,0,759,1,145
807,0,0,0,769,0,137
808,0,0,0,860,2,79
809,0,0,0,776,0,34
810,0,0,0,839,22,24
811,0,0,0,756,57,0
812,0,0,0,694,9,113
813,0,0,0,578,22,157
814,0,0,0,553,64,197
815,0,0,0,435,247,232
816,0,0,0,271,56,124
817,0,0,0,187,6,76
818,0,0,0,213,48,0
819,0,0,0,111,276,33
820,0,0,0,86,408,143
821,0,0,0,58,470,114
822,0,0,0,71,271,0
823,0,0,0,80,304,4
824,0,0,0,55,351,84
825,0,0,0,85,427,70
826,0,0,0,94,438,5
827,0,0,0,100,468,47
828,0,0,0,159,602,146
829,0,0,0,165,777,186
830,0,0,0,173,952,145
831,0,0,0,176,964,2
832,0,0,0,184,1131,119
833,0,0,0,169,822,151
834,0,0,0,157,757,131
835,0,0,0,211,469,47
836,0,0,0,259,471,30
837,0,0,0,269,394,8
838,0,0,0,284,407,35
839,0,0,0,231,247,24
840,0,0,0,127,18,0
841,0,0,0,44,23,2
842,0,0,0,121,27,0
843,0,0,0,208,14,0
844,0,0,0,338,10,0
845,0,0,0,465,0,0
846,0,0,0,847,15,0
847,0,0,0,968,197,0
848,0,0,0,907,212,0
849,0,0,0,928,212,0
850,0,0,0,652,192,0
851,0,0,0,439,152,0
852,0,0,0,346,90,0
853,0,0,0,152,6,0
854,0,0,0,132,0,0
855,0,0,0,25,31,0
856,0,0,0,16,0,2
857,0,0,0,145,0,0
858,0,0,0,67,0,0
859,0,0,0,77,0,0
860,0,0,0,107,0,0
861,0,0,0,108,2,0
862,0,0,0,67,19,0
863,0,0,0,27,0,0
864,0,0,0,17,0,0
865,0,0,0,80,0,0
866,0,0,0,124,0,0
867,0,0,0,0,9,0
868,0,0,0,20,176,0
869,18,13,0,65,209,0
870,451,85,0,86,279,11
871,1147,226,0,135,132,7
872,1605,441,0,233,2,2
873,1864,564,0,322,9,0
874,1900,698,0,332,34,0
875,1797,769,0,178,145,0
876,1750,654,0,142,107,8
877,1365,534,0,143,146,30
878,728,451,0,295,136,17
879,735,388,0,107,117,18
880,608,230,0,123,119,1
881,614,147,0,295,17,0
882,687,266,0,2,1,0
883,966,444,0,147,1,6
884,1045,482,0,292,3,35
885,1014,572,0,74,4,6
886,862,572,0,18,0,5
887,850,514,0,59,0,0
888,724,414,0,72,0,0
889,633,358,0,65,0,0
890,495,287,0,0,0,0
891,350,138,0,0,0,0
892,134,1,0,0,15,0
893,37,6,0,0,31,0
894,129,26,0,59,75,0
895,446,167,0,95,220,2
896,907,333,0,89,190,4
897,1236,564,0,92,225,58
898,1509,705,0,48,175,106
899,1551,734,0,97,184,5
900,1295,599,0,89,111,0
901,605,383,0,69,134,0
902,773,341,0,32,52,59
903,823,332,0,114,84,89
904,570,254,0,139,175,36
905,360,177,0,109,43,0
906,368,198,0,54,16,0
907,396,184,0,31,4,0
908,340,185,0,60,0,0
909,346,180,0,107,0,0
910,399,243,0,110,0,0
911,373,177,0,41,0,4
912,324,111,0,2,7,56
913,285,133,0,0,6,68
914,229,62,0,82,2,65
915,175,44,0,64,13,2
916,99,32,0,3,0,0
917,20,9,0,2,0,0
918,14,2,0,29,18,6
919,17,0,0,61,10,9
920,9,0,0,66,0,0
921,11,0,0,62,0,0
922,0,0,0,72,0,0
923,0,0,0,66,0,0
924,0,0,0,41,0,0
925,0,0,0,46,0,0
926,0,0,0,13,0,0
927,0,0,0,32,0,0
928,0,0,0,17,0,0
929,0,0,0,0,0,0
930,0,0,0,0,0,0
931,0,0,0,0,0,0
932,0,0,0,0,0,0
933,0,0,0,0,0,0
934,0,0,0,0,0,2
935,0,0,0,37,0,0
936,0,0,0,4,0,0
937,0,0,0,0,0,0
938,0,0,0,45,0,0
939,0,0,0,77,5,0
940,10,4,0,52,0,0
941,0,13,0,0,0,2
942,0,1,0,8,0,0
943,0,0,0,23,3,0
944,0,0,0,0,0,0
945,0,0,0,6,14,0
946,0,0,0,6,0,0
947,0,0,0,7,0,0
948,0,0,0,35,0,0
949,0,0,0,41,0,0
950,0,0,0,50,0,0
951,0,0,0,38,0,0
952,0,0,0,18,0,0
953,0,0,0,0,0,0
954,0,0,0,0,0,0
955,0,0,0,10,0,0
956,0,0,0,103,0,8
957,0,0,0,118,7,87
958,0,0,0,98,7,68
959,0,0,0,169,0,0
960,0,0,0,172,3,8
961,0,0,0,100,5,70
962,0,0,0,113,0,58
963,0,0,0,173,0,0
964,0,0,0,132,3,0
965,0,0,0,202,0,0
966,0,0,0,203,0,0
967,0,0,0,178,0,2
968,0,0,0,186,3,0
969,0,0,0,159,0,0
970,0,0,0,130,0,0
971,0,0,0,22,0,0
972,0,0,0,16,0,0
973,0,0,0,26,0,0
974,0,0,0,15,0,0
975,0,0,0,26,2,0
976,0,0,0,22,0,0
977,0,0,0,39,0,0
978,0,0,0,23,0,0
979,0,0,0,34,5,0
980,0,0,0,4,19,0
981,0,0,0,0,52,0
982,0,0,0,10,8,0
983,0,0,0,0,20,0
984,0,0,0,3,26,0
985,0,0,0,9,45,0
986,0,0,0,0,6,0
987,0,0,0,0,3,0
988,0,0,0,10,12,2
989,0,0,0,19,1,0
990,0,0,0,93,62,0
991,0,0,0,97,148,0
992,0,0,0,132,129,0
993,0,0,0,107,196,0
994,0,0,0,138,236,0
995,0,11,0,144,466,0
996,0,0,0,135,527,0
997,2,0,0,142,451,0
998,0,0,0,132,481,0
999,0,0,0,134,454,0
1000,0,0,0,115,254,0
1001,0,0,0,35,0,0
1002,0,0,0,7,0,0
1003,0,0,0,7,68,0
1004,7,0,0,43,21,0
1005,0,20,0,94,12,0
1006,0,0,0,76,0,0
1007,131,16,0,122,0,0
1008,374,40,0,141,1,0
1009,768,138,0,147,4,0
1010,1107,203,0,83,0,0
1011,1305,312,0,6,2,0
1012,1274,436,0,36,2,0
1013,1108,457,0,43,0,0
1014,938,491,0,56,7,0
1015,696,361,0,62,28,0
1016,389,154,0,4,31,0
1017,91,29,0,0,30,0
1018,663,220,0,0,31,0
1019,864,464,0,0,3,0
1020,927,416,0,0,6,0
1021,734,257,0,0,17,0
1022,481,223,0,38,2,0
1023,333,101,0,139,2,0
1024,300,118,0,256,47,0
1025,445,131,0,282,151,0
1026,465,177,0,438,260,0
1027,326,85,0,438,271,0
1028,339,53,0,364,370,0
1029,386,121,0,382,425,0
1030,524,47,0,331,495,1
1031,77,11,0,285,422,0
1032,90,13,0,330,528,0
1033,0,0,0,193,219,0
1034,20,0,0,180,61,0
1035,14,0,0,149,7,0
1036,0,0,0,11,70,0
1037,0,0,0,0,75,0
1038,0,0,0,0,54,0
1039,0,0,0,0,55,0
1040,0,0,0,0,0,0
1041,0,0,0,0,0,0
1042,0,0,0,56,48,0
1043,0,0,0,54,85,0
1044,0,0,0,193,166,0
1045,0,0,0,399,210,1
1046,0,0,0,418,227,0
1047,0,0,0,512,203,4
1048,0,0,0,816,544,0
1049,0,0,0,556,436,0
1050,0,0,0,431,299,0
1051,0,0,0,276,31,0
1052,0,0,0,119,0,0
1053,0,0,0,63,2,41
1054,0,0,0,93,1,0
1055,0,0,0,135,18,109
1056,0,0,0,36,56,194
1057,0,0,0,19,49,273
1058,0,0,0,0,5,304
1059,0,0,0,1,1,272
1060,0,0,0,38,0,152
1061,0,0,0,27,4,69
1062,0,0,0,10,50,268
1063,0,0,0,60,65,232
1064,0,0,0,29,9,275
1065,0,0,0,144,8,138
1066,0,0,0,192,17,53
1067,0,0,0,197,24,24
1068,0,0,0,203,31,1
1069,0,0,0,241,70,77
1070,0,0,0,313,74,141
1071,0,0,0,119,35,190
1072,0,0,0,61,17,148
1073,0,0,0,33,19,43
1074,0,0,0,0,1,158
1075,0,0,0,2,4,190
1076,0,0,0,31,9,167
1077,0,0,0,150,18,31
1078,0,0,0,252,27,0
1079,0,0,0,370,32,0
1080,0,0,0,422,34,0
1081,0,0,0,417,14,5
1082,0,0,0,428,0,0
1083,0,2,0,285,0,0
1084,1,4,0,291,29,0
1085,0,0,0,180,0,1
1086,0,1,0,195,0,0
1087,0,0,0,136,0,0
1088,0,0,0,123,0,0
1089,0,0,0,59,0,0
1090,0,0,0,90,5,0
1091,0,0,0,24,0,2
1092,0,0,0,12,19,0
1093,0,0,0,27,53,1
1094,0,0,0,4,27,0
1095,0,0,0,30,28,6
1096,0,0,0,25,4,30
1097,0,0,0,66,8,31
1098,0,0,0,53,10,15
1099,0,0,0,9,5,0
1100,0,0,0,0,1,0
1101,0,0,0,1,0,0
1102,0,0,0,0,0,0
1103,0,0,0,44,0,0
1104,0,0,0,87,0,0
1105,0,0,0,3,0,0
1106,0,0,0,21,0,0
1107,0,0,0,3,0,0
1108,0,0,0,68,3,0
1109,0,0,0,11,0,0
1110,0,0,0,81,1,0
1111,0,0,0,76,1,0
1112,0,0,0,3,2,0
1113,0,0,0,1,0,0
1114,0,0,0,12,37,0
1115,0,0,0,0,0,0
1116,0,0,0,6,2,0
1117,0,0,0,46,0,0
1118,0,0,0,0,0,0
1119,0,0,0,0,0,0
1120,0,0,0,38,6,8
1121,0,0,0,89,15,6
1122,0,0,0,0,0,4
1123,0,0,0,10,0,0
1124,0,0,0,70,0,0
1125,0,0,0,35,0,1
1126,0,0,0,13,0,0
1127,0,0,0,0,0,0
1128,0,0,0,12,0,9
1129,0,0,0,31,5,0
1130,0,0,0,11,0,0
1131,0,0,0,2,0,0
1132,0,0,0,97,0,1
1133,0,0,0,11,0,0
1134,0,0,0,0,0,0
1135,0,0,0,0,0,0
1136,0,0,0,0,0,0
1137,0,0,0,24,0,0
1138,0,0,0,80,10,88
1139,0,0,0,185,35,1
1140,0,0,0,330,55,1
1141,0,0,0,98,111,12
1142,0,0,0,45,126,30
1143,0,0,0,70,157,2
1144,0,0,0,86,282,0
1145,0,0,0,78,528,0
1146,0,0,0,51,534,0
1147,0,0,0,26,365,0
1148,0,0,0,14,455,0
1149,0,0,0,1,357,0
1150,0,0,0,39,161,0
1151,0,0,0,0,171,0
1152,0,0,0,22,0,0
1153,0,0,0,50,0,9
1154,0,0,0,3,2,0
1155,0,0,0,21,71,4
1156,0,0,0,21,52,1
1157,0,0,0,8,29,0
1158,0,0,0,3,2,4
1159,0,0,0,63,0,0
1160,0,0,0,7,3,0
1161,0,0,0,0,0,0
1162,0,0,0,50,64,0
1163,0,0,0,2,2,0
1164,0,0,0,0,8,0
1165,0,0,0,7,1,7
1166,0,0,0,218,0,0
1167,0,0,0,826,0,0
1168,0,0,0,873,11,0
1169,0,0,0,166,4,0
1170,0,0,0,99,83,2
1171,0,0,0,190,150,0
1172,0,0,0,206,129,0
1173,0,0,0,312,31,0
1174,0,0,0,337,67,0
1175,0,0,0,52,0,0
1176,0,0,0,59,0,0
1177,0,0,0,124,0,0
